23.373,33.716,38.532,41.572,43.701,45.277,46.587,47.645,48.58,49.394,50.049,50.701,51.274,51.814,52.296,52.758,53.188,53.577,53.955,54.301,54.638,54.959,55.235,55.527,55.797,56.065,56.313,56.56,56.798,57.02,57.242,57.449,57.656,57.857,58.039,58.229,58.407,58.586,58.755,58.924,59.09,59.246,59.404,59.553
27.969,38.964,45.914,51.392,55.562,58.531,60.692,62.117,63.11,63.787,64.229,64.603,64.894,65.152,65.374,65.584,65.781,65.96,66.137,66.299,66.46,66.615,66.749,66.893,67.027,67.161,67.286,67.412,67.533,67.648,67.763,67.871,67.98,68.086,68.183,68.284,68.38,68.476,68.568,68.66,68.75,68.836,68.923,69.005
20.17,30.918,36.768,40.618,43.325,45.318,46.965,48.285,49.445,50.451,51.255,52.054,52.753,53.41,53.995,54.553,55.072,55.54,55.995,56.409,56.813,57.196,57.526,57.874,58.196,58.514,58.81,59.103,59.385,59.648,59.91,60.155,60.4,60.637,60.853,61.076,61.286,61.497,61.696,61.895,62.09,62.274,62.459,62.634
23.13,34.193,40.499,44.699,47.661,49.839,51.634,53.07,54.33,55.419,56.288,57.149,57.901,58.607,59.234,59.831,60.385,60.885,61.369,61.81,62.24,62.646,62.996,63.364,63.705,64.041,64.353,64.662,64.959,65.236,65.512,65.77,66.027,66.276,66.502,66.736,66.956,67.176,67.384,67.593,67.796,67.988,68.181,68.363
22.502,33.105,38.748,42.242,44.556,46.175,47.457,48.447,49.291,50.002,50.558,51.098,51.561,51.99,52.365,52.718,53.041,53.329,53.606,53.855,54.096,54.323,54.516,54.719,54.905,55.088,55.257,55.424,55.583,55.731,55.879,56.016,56.152,56.284,56.403,56.526,56.642,56.758,56.866,56.975,57.08,57.18,57.279,57.373
28.101,37.493,41.985,44.891,46.953,48.493,49.785,50.838,51.778,52.604,53.274,53.949,54.547,55.117,55.63,56.126,56.593,57.02,57.439,57.825,58.207,58.573,58.891,59.231,59.549,59.867,60.166,60.466,60.757,61.032,61.309,61.571,61.835,62.095,62.332,62.581,62.818,63.059,63.288,63.521,63.75,63.969,64.191,64.404
25.534,32.773,36.175,38.44,40.089,41.341,42.399,43.261,44.027,44.692,45.224,45.752,46.211,46.642,47.024,47.387,47.725,48.029,48.325,48.595,48.859,49.11,49.326,49.556,49.768,49.98,50.176,50.372,50.56,50.737,50.913,51.079,51.245,51.405,51.552,51.704,51.847,51.991,52.127,52.264,52.398,52.525,52.653,52.773
23.034,34.814,41.308,46.019,49.697,52.636,55.198,57.316,59.203,60.826,62.091,63.302,64.315,65.217,65.966,66.634,67.213,67.7,68.136,68.504,68.84,69.136,69.373,69.608,69.813,70.005,70.173,70.33,70.476,70.606,70.731,70.842,70.952,71.055,71.146,71.237,71.323,71.407,71.485,71.562,71.637,71.707,71.777,71.842
22.979,31.192,35.709,38.631,40.71,42.222,43.475,44.521,45.384,46.216,46.855,47.463,48.045,48.561,49.035,49.485,49.904,50.282,50.648,50.984,51.311,51.623,51.891,52.175,52.437,52.697,52.939,53.179,53.41,53.626,53.841,54.043,54.245,54.44,54.617,54.802,54.975,55.149,55.313,55.479,55.64,55.792,55.945,56.09
22.758,39.289,49.503,56.416,61.267,64.797,67.678,69.959,71.943,73.644,74.994,76.324,77.478,78.559,79.513,80.419,81.257,82.011,82.739,83.4,84.043,84.651,85.171,85.72,86.226,86.725,87.187,87.644,88.083,88.491,88.898,89.277,89.656,90.021,90.353,90.696,91.018,91.341,91.645,91.95,92.247,92.527,92.809,93.075
21.24,28.887,32.782,35.369,37.238,38.653,39.858,40.851,41.748,42.546,43.201,43.867,44.464,45.039,45.562,46.074,46.56,47.009,47.454,47.868,48.281,48.681,49.031,49.409,49.764,50.123,50.462,50.805,51.142,51.461,51.785,52.093,52.406,52.715,52.999,53.299,53.586,53.879,54.159,54.444,54.727,54.998,55.275,55.54
57.082,60.659,62.737,64.197,65.29,66.14,66.876,67.491,68.053,68.558,68.973,69.397,69.777,70.144,70.477,70.801,71.109,71.391,71.669,71.927,72.182,72.427,72.64,72.868,73.082,73.295,73.494,73.694,73.889,74.071,74.255,74.428,74.602,74.772,74.928,75.09,75.243,75.398,75.545,75.694,75.839,75.978,76.117,76.25
206.309,206.934,207.246,207.448,207.588,207.69,207.772,207.837,207.894,207.941,207.978,208.014,208.045,208.074,208.098,208.122,208.143,208.161,208.179,208.195,208.21,208.224,208.236,208.248,208.259,208.27,208.28,208.29,208.299,208.307,208.316,208.323,208.331,208.338,208.344,208.351,208.357,208.363,208.368,208.374,208.379,208.384,208.389,208.394
24.11,34.038,38.92,42.104,44.365,46.049,47.453,48.583,49.577,50.435,51.119,51.793,52.377,52.924,53.407,53.866,54.289,54.671,55.041,55.378,55.706,56.018,56.286,56.569,56.831,57.091,57.332,57.572,57.802,58.018,58.233,58.434,58.635,58.83,59.007,59.191,59.364,59.537,59.701,59.866,60.027,60.178,60.331,60.476
24.022,34.011,38.578,41.465,43.493,45.005,46.278,47.32,48.254,49.081,49.754,50.434,51.037,51.612,52.129,52.627,53.093,53.516,53.928,54.303,54.669,55.015,55.311,55.622,55.907,56.187,56.443,56.695,56.934,57.154,57.369,57.568,57.763,57.949,58.114,58.283,58.439,58.592,58.734,58.874,59.007,59.13,59.252,59.366
29.444,32.967,34.957,36.389,37.479,38.332,39.072,39.688,40.248,40.746,41.154,41.566,41.933,42.284,42.6,42.905,43.192,43.453,43.709,43.944,44.175,44.396,44.587,44.79,44.978,45.166,45.34,45.515,45.683,45.84,45.998,46.146,46.294,46.438,46.569,46.706,46.834,46.964,47.086,47.209,47.329,47.443,47.558,47.667
24.769,36.493,42.191,45.881,48.494,50.44,52.068,53.389,54.563,55.59,56.419,57.247,57.974,58.662,59.275,59.862,60.407,60.9,61.378,61.812,62.236,62.636,62.979,63.341,63.674,64.003,64.307,64.607,64.896,65.164,65.431,65.68,65.928,66.168,66.385,66.611,66.822,67.035,67.234,67.436,67.631,67.816,68.002,68.178
21.765,33.529,39.883,44.042,46.96,49.107,50.882,52.306,53.56,54.647,55.518,56.384,57.141,57.854,58.489,59.096,59.659,60.169,60.664,61.115,61.556,61.973,62.333,62.712,63.064,63.411,63.734,64.054,64.363,64.65,64.937,65.205,65.473,65.733,65.968,66.213,66.443,66.674,66.892,67.111,67.324,67.526,67.729,67.921
43.933,49.49,53.127,55.657,57.476,58.826,59.945,60.845,61.635,62.32,62.868,63.412,63.887,64.333,64.73,65.109,65.46,65.777,66.084,66.364,66.637,66.896,67.118,67.353,67.57,67.784,67.983,68.18,68.369,68.546,68.722,68.886,69.05,69.209,69.353,69.503,69.643,69.784,69.917,70.05,70.18,70.303,70.426,70.543
41.043,42.885,43.81,44.412,44.842,45.167,45.443,45.67,45.874,46.055,46.201,46.348,46.477,46.6,46.708,46.812,46.908,46.994,47.077,47.152,47.226,47.295,47.354,47.416,47.473,47.53,47.582,47.634,47.684,47.73,47.777,47.82,47.864,47.906,47.944,47.984,48.021,48.059,48.094,48.13,48.165,48.198,48.231,48.262
31.179,35.835,38.097,39.604,40.698,41.529,42.236,42.817,43.34,43.802,44.178,44.557,44.894,45.214,45.503,45.781,46.042,46.281,46.514,46.728,46.939,47.139,47.313,47.498,47.67,47.841,48.0,48.159,48.313,48.457,48.601,48.736,48.872,49.003,49.124,49.249,49.366,49.485,49.597,49.711,49.821,49.926,50.031,50.132
27.684,36.809,41.832,45.377,47.73,49.589,51.096,52.282,53.352,54.247,54.969,55.681,56.298,56.881,57.398,57.893,58.353,58.77,59.176,59.547,59.91,60.255,60.552,60.866,61.158,61.447,61.715,61.982,62.24,62.48,62.72,62.945,63.169,63.387,63.585,63.791,63.985,64.18,64.363,64.548,64.728,64.899,65.07,65.233
65.19,69.164,72.06,74.571,76.808,78.805,80.744,82.524,84.278,85.955,87.405,88.942,90.363,91.763,93.053,94.319,95.519,96.618,97.691,98.671,99.625,100.521,101.284,102.077,102.798,103.495,104.126,104.736,105.306,105.821,106.319,106.768,107.202,107.606,107.96,108.313,108.633,108.941,109.22,109.489,109.741,109.969,110.19,110.39
24.359,31.991,35.542,37.855,39.504,40.738,41.772,42.613,43.362,44.018,44.548,45.079,45.547,45.99,46.387,46.769,47.125,47.448,47.763,48.052,48.334,48.603,48.835,49.081,49.308,49.534,49.745,49.954,50.155,50.344,50.532,50.708,50.885,51.056,51.212,51.374,51.526,51.679,51.824,51.969,52.112,52.246,52.381,52.509
398.774,399.296,399.547,399.708,399.822,399.906,399.978,400.036,400.09,400.138,400.178,400.219,400.257,400.295,400.33,400.365,400.399,400.431,400.465,400.496,400.529,400.561,400.59,400.622,400.652,400.684,400.715,400.747,400.779,400.81,400.842,400.874,400.906,400.939,400.97,401.003,401.035,401.069,401.102,401.136,401.17,401.203,401.238,401.272
21.82,34.87,41.566,45.893,48.917,51.138,52.973,54.445,55.74,56.862,57.762,58.656,59.438,60.175,60.831,61.458,62.041,62.568,63.08,63.547,64.003,64.435,64.807,65.201,65.565,65.925,66.259,66.591,66.911,67.209,67.507,67.785,68.063,68.332,68.577,68.831,69.07,69.31,69.536,69.764,69.986,70.195,70.406,70.606
22.538,34.196,39.931,43.621,46.208,48.117,49.702,50.979,52.105,53.086,53.873,54.657,55.344,55.992,56.569,57.122,57.635,58.1,58.551,58.962,59.364,59.744,60.072,60.417,60.737,61.054,61.347,61.638,61.918,62.179,62.439,62.683,62.926,63.161,63.374,63.596,63.804,64.013,64.21,64.408,64.601,64.783,64.967,65.14
