,log_s1,log_s6,log_alpha8,log_l2,log_l4,log_l5,log_l7,log_l10,ls_2,ls_4,ls_5,ls_7,ls_10,log_s3,log_s9,s_1,s_3,s_6,s_9,alpha_8,log_n11,n_11
18,5.142479919893422,0.15062865954203386,-2.254256116228712,4.218276855777326,4.608436417637934,0.09451096795217251,0.8857505059994222,-2.2191650263662357,67.9163537294241,100.32715715966897,1.0991212181758332,2.4248035383628013,0.10869983243785493,1.4641778136518564,-1.6357117758265751,171.13965513673466,4.323986655615635,1.1625648705452476,0.1948136582860993,0.10495158648727893,-1.6568095267293397,0.19074658218895016
19,5.493396227200398,0.3401815505344762,-2.1826719711267715,4.919927287896408,4.230823100045281,-0.5071606478834993,0.8707814302621508,-1.69836227758746,136.99265180042772,68.77381661489373,0.6022030200712877,2.3887767868517114,0.18298295407918427,0.23747500027566293,-1.8968620386912214,243.08136609721146,1.2680432956616223,1.4052026827049282,0.15003869691984603,0.1127398901013199,-1.5361943025935205,0.2151985254763841
20,5.901104310829647,0.08978523973997946,-2.022510621685165,5.404565867503054,4.587761083734369,-0.03491640587256983,0.4575115210442695,-2.267032509439586,222.41963992730217,98.2741560598326,0.9656861385736891,1.5801369508634768,0.10361921333610138,1.457691987495453,-2.016463345059673,365.44080535831074,4.296032779846128,1.0939393237824642,0.13312545228746764,0.13232283512154946,-1.4616531068195717,0.2318526805087185
21,5.412108674944216,-0.06844940859445259,-2.206310391872174,4.477300494718881,4.878418565445401,-0.19115658775981836,0.265882789864881,-2.9100977927581804,87.99680391922011,131.42266311866632,0.8260032360276462,1.3045821394764205,0.05447040279779082,1.381142880882233,-1.9245056421672952,224.10365154592603,3.979447063524777,0.9338407032221983,0.1459478895074325,0.11010614852796,-1.75826004014378,0.17234447556018045
22,5.168184189896555,0.3523034433426716,-2.0374406530898757,4.542923540043558,4.597946332247956,-0.13742324022455366,0.6609593114827135,-2.3705167026429734,93.96510970748977,99.2802175576256,0.8716012513457908,1.936649293463755,0.09343243701639245,0.9672300833178138,-1.8326332018418956,175.59569937960063,2.6306476833855856,1.4223400578637584,0.15999172211916907,0.1303619256820923,-1.6527303389036634,0.1915262624748281
23,4.976978525803314,0.635655098440506,-2.1194166167459065,4.36483051812349,4.380044940069293,-0.46757593324263125,1.0500241335710694,-1.9176678032928471,78.63607142339148,79.84162141246003,0.6265191532769891,2.8577200842217096,0.14694927742281674,0.7196574060675354,-1.7489121067903746,145.03549793497226,2.053729494842532,1.88825873172076,0.17396309381257685,0.12010167338300787,-1.5889778765549631,0.20413415544356167
24,5.195710185760227,-0.008006402834305482,-2.232028924141999,4.462336851616062,4.2420389766439275,-0.2805462054762472,0.7339542587522265,-2.111983803009438,86.6898539045447,69.54951720466549,0.7553710409571803,2.0833022578818206,0.12099769259749163,0.6288863823707986,-1.6555545738772306,180.4962831799746,1.8755208028443993,0.992025563041419,0.1909861104231824,0.10731048428051,-1.6668415477214664,0.1888425749609708
25,5.229693662817999,0.1603419587945222,-2.102100106685016,4.771489805991964,4.27797772720287,0.12728067248603336,0.6410529744746603,-2.4479133348554436,118.09504968109172,72.09449774791341,1.1357357428251347,1.8984788769982188,0.08647384031779289,1.9102645751330427,-2.103870099795884,186.73559070277366,6.754875734277565,1.1739122319751611,0.12198342552924082,0.1221995265443035,-1.6976617776355263,0.18311117853509074
26,5.5424875323591545,0.012132454858008346,-2.097483139354922,4.045839011433527,4.4696626647140985,-0.26390205261205235,0.6685444616810252,-1.9047199459417854,57.15912307926225,87.3272594781323,0.768048764342899,1.9513949224429505,0.1488643268438062,1.2829170615614025,-2.0233336924182783,255.31230782758735,3.60714666230308,1.0122063516358302,0.13221396887709408,0.12276502219906653,-1.5135650464017463,0.22012382580443673
27,5.278832478003157,0.6570591681452669,-2.0888108672379166,3.9172924935409146,4.707485856651662,-0.5355495486281027,1.2358983136811497,-1.8249098618128983,50.26416981420852,110.7733095383343,0.5853475248108196,3.441468650916565,0.16123217665090514,0.43884343912392243,-1.6985100488129508,196.14074298737322,1.5509124561664187,1.929110793795258,0.18295591646155623,0.12383430372665305,-1.5757119496450627,0.2068602261782447
28,5.63695362927526,-0.2697746633595193,-2.075921282994458,4.164884691876248,4.186168042612753,-0.0808640797437471,-0.01805011558019798,-2.546174420611737,64.38525787213138,65.77027855623754,0.9223190447662989,0.9821118120216794,0.07838094570734817,1.2414786394485158,-1.7681476550304378,280.6065834041242,3.460726850645889,0.7635515310898829,0.17064879668265903,0.12544080775912803,-1.7122578569161657,0.18045788420906414
29,5.437017596662815,0.3836665730000603,-2.168048137884356,4.783764310014204,4.680778449346057,-0.0033678420897552686,1.0184525968351918,-1.7140347370543925,119.55354065836502,107.85399877582957,0.9966378227292259,2.768906832045227,0.18013751689028087,1.5497955528314504,-1.5923832885050828,229.75593576603376,4.710507034312029,1.4676560039523054,0.20344017686332427,0.11440069351230042,-1.6104299318391306,0.1998016944967104
30,5.225192391501737,0.29938655426915295,-2.215653375226438,4.794701465722174,4.871691160808091,-0.1802713554447225,0.9385156687203118,-2.3732647037546526,120.86829306787996,130.54149698922046,0.83504358704086,2.556184376565704,0.09317603703067796,1.670134878705595,-1.685472594819311,185.8969320756649,5.312884343819909,1.3490309963878289,0.18535681258401984,0.10908221934007521,-1.6700881216738503,0.18823047772311344
31,5.046877446977531,0.21671046692456364,-2.05155795358525,4.014807640994592,4.2664902954295485,-0.0228329878055038,0.6380673700601855,-2.1651580145819507,55.41263525783408,71.27105579559708,0.9774257121554766,1.892819223030302,0.11473180386683213,1.2863217364690058,-1.5947365429041813,155.53603591308266,3.6194487544608838,1.2419844544965781,0.20296199323670272,0.12853449673603531,-1.6450382720969505,0.1930051759396019
32,5.555132116160318,0.17756572151365296,-2.0819559521942823,4.899347438981138,4.769084153615173,-0.3045074148204633,0.9875147740404979,-1.9740282446904303,134.20217599596657,117.8112954879581,0.737486559883895,2.684554450695263,0.13889621982285255,0.8858728757900094,-1.5509380627985436,258.5611223668171,2.4251002792196936,1.1943065469572531,0.21204896525429245,0.12468609349598453,-1.6697905143736396,0.18828650482402962
33,5.5658899534776,-0.02802227110346517,-2.181717045242352,4.363604021895387,4.5626404753806575,-0.41064577810093517,0.3306441584118185,-1.9146970790773246,78.53968370007034,95.83619915810486,0.6632218176891364,1.3918644209304754,0.1473864722708435,0.7870891134453597,-1.8635129313835002,261.3576964314072,2.1969919151490975,0.9723667108804731,0.15512672252902193,0.1128475997597698,-1.5862394785102052,0.20469392209785323
34,5.49161929959036,-0.10792200549721442,-2.098609031698725,3.841873223616851,4.271342920038228,-0.4531085018971531,0.275874450167614,-2.05338984774677,46.612708736458856,71.617747978021,0.6356491607447731,1.31768241883489,0.1282992506806357,0.5905072308259864,-1.8132074378359206,242.64981164037408,1.804903686038987,0.8976976091787743,0.16313006724187443,0.12262687978182354,-1.670868984564381,0.18808355289972933
35,5.929319665924832,0.1544061669028008,-2.1975356297249364,5.159312009318981,4.556627401672513,-0.5103802742515384,0.6318065136341422,-2.0219815326131068,174.04467329197203,95.26165813854979,0.6002672692183623,1.881005574004242,0.1323928642117756,0.8424887329105069,-1.569202441234264,375.8986901241139,2.3221389750107826,1.1669647730010024,0.2082111768022418,0.11107655510922908,-1.5898452049581142,0.20395718085113176
36,5.459464899044395,0.135662569846013,-2.151923721066134,4.533614566961516,4.64037781698549,-0.19066830914517874,0.42500297540064125,-2.1639067516615027,93.09444979281373,103.58347578773416,0.826406654225646,1.529594970814465,0.11487545337171412,1.3931307546539142,-2.0390746272510523,234.97165716087702,4.027439260058796,1.1452953711929101,0.13014909159398014,0.11626029014379381,-1.599510063942175,0.2019954586140797
37,5.168566148813669,0.022110798493810258,-2.1451583389970152,4.562395313935957,4.715295976935973,-0.22312878199414798,0.34470177609193753,-2.157125063293826,95.81270669690517,111.64184969674606,0.8000118155433029,1.411568893298856,0.1156571505148515,1.599475343193415,-1.7111990385316194,175.66278253347448,4.950434463798869,1.022357053816985,0.1806490575255518,0.11704950207600112,-1.6934498001353986,0.1838840652471907
38,4.972621356283807,0.41653971871721557,-2.0434033738719437,4.888248775183568,4.626793959794886,-0.39675847408521603,1.10390343682809,-1.8906365084655192,132.7209462042519,102.18592619211425,0.672496431335042,3.015915513017445,0.15097568094749816,1.405588305209717,-1.6052258699007318,144.40492843084448,4.077925100296136,1.5167042416728547,0.20084418513043317,0.1295869267659029,-1.591626203721822,0.2035942566439004
39,5.412153477785673,-0.06758889361139975,-2.1318809921550628,4.459159203244127,4.385196105905212,0.07893733077062559,0.4448568258379888,-2.2338331525454187,86.41482124139613,80.25395994527949,1.0821365032845227,1.5602667899499083,0.10711704621248865,1.4285333103197901,-2.0089006185860674,224.1136922512206,4.172574829309356,0.934644632986301,0.13413606032909645,0.11861397193417768,-1.6215891097191344,0.19758446607898464
40,5.319518834744717,0.6143477963183723,-2.1406131206147685,4.527204132692058,4.4184830740684085,-0.43196176540041487,1.0122161997080483,-1.9776302181830339,92.49958265700671,82.97033000488832,0.6492341994202525,2.7516925627347106,0.13839681927454037,0.8580998336584158,-1.6997641433606656,204.28556322589742,2.3586745588469067,1.848450640022721,0.1827266162563709,0.11758272852179756,-1.574283423806068,0.20715594252533334
41,5.4338722016601135,-0.09227774566342661,-2.1734048234391583,4.755140338291735,4.644151888244535,0.04849389018195227,0.16837316888633125,-2.491045260347078,116.17995651701149,103.97514583705507,1.0496889583921902,1.1833781281605824,0.08282334935139507,1.9460534854423162,-2.233368157436237,229.03439794943387,7.001003426621075,0.911851851473064,0.10716686669733066,0.11378952335449476,-1.619382911540471,0.1980208577744577
42,5.407107173942822,0.16325690332252585,-2.1198242767268756,4.354921775599202,4.596956505609672,-0.0077808845348376066,0.6262284937771736,-1.8426336438136648,77.86073448930358,99.18199597282245,0.9922493081877889,1.8705424963181954,0.15839970787711183,1.5732256354311183,-1.8038477288930714,222.98559521890434,4.822177721326053,1.177339113169918,0.1646640849719755,0.12005272271541423,-1.6331074290921124,0.19532168184849405
43,5.563546814439245,0.12575979884409683,-2.116568296685477,4.617462065128922,4.594225268152268,-0.10060786352467821,0.3237701103437167,-1.9923787434690396,101.2367734771362,98.91147598564791,0.9042875675077423,1.3823294873384246,0.13637064852862638,1.0956258925046285,-2.010161000214806,260.74601591603044,2.991054176045381,1.1340097451145728,0.13396710419987337,0.12044424903954562,-1.513209939307352,0.22020200721719072
44,5.987263027886732,0.26575919648578616,-2.23607577881693,4.3459715301337845,4.6138128114201375,0.2240522447421991,0.7245294273001295,-1.9987063311250939,77.16697111103477,100.8680080745548,1.2511363830186821,2.0637597224480646,0.13551047557621776,1.765000549259856,-1.7406343151639518,398.3229179248807,5.841575566628068,1.3044209117250423,0.17540910066865695,0.10687709187504468,-1.5873197136111892,0.20447292392472732
45,4.790429812131363,-0.18563287458692046,-2.098092292428523,4.048643667735451,4.229085087392843,-0.311485455848139,0.1318004563605386,-1.8398966177745937,57.31965979394012,68.65439066343026,0.7323582619576895,1.1408806410768118,0.15883384585460533,0.7833063097552442,-1.7164167474399061,120.35308676462395,2.1886968252652474,0.8305784654778886,0.17970893809644192,0.12269026228089196,-1.5261227398327557,0.21737686214546484
46,5.540783034176775,0.1143062029746269,-2.155903779400818,4.499483632389177,4.805383698609097,-0.4275311802908236,0.41983684458110293,-2.4528897363969735,89.97066136831552,122.16635709067836,0.6521170684792922,1.521713259599453,0.08604458073542591,0.9453067300841873,-2.152020271837775,254.8774991335419,2.573602658894358,1.1210953550649814,0.11624906566494402,0.11579848701831671,-1.6325507512377142,0.1954304433730203
47,5.166007629838425,0.11626991082314772,-2.1448867981998085,4.503044144576236,3.9960465487248857,-0.18323212963648106,0.39528948947266374,-2.1678320151563906,90.29157397218977,54.38272502400236,0.8325748680026004,1.4848139667223579,0.11442542077422886,1.0170822433918971,-1.8069714353795305,175.2139204270817,2.765115049668162,1.1232990217833392,0.1641505252242093,0.11708129010678578,-1.6616924629537306,0.18981744908805323
48,5.52399942130178,-0.017340036172249662,-2.110380652038178,4.773888525185992,4.327056026139198,-0.2390334740577602,0.5294833228460787,-2.139206682318208,118.37866656612358,75.72103735581608,0.7873885248425834,1.6980547358390543,0.11774821772210012,1.419211986163461,-1.9088979732683686,250.63543204186837,4.1338616162688755,0.98280943705097,0.14824366509203027,0.12119182573668652,-1.6559429594632196,0.1909119485733989
49,5.234788175963162,0.21845301304291964,-2.238798872806242,4.052586289426207,4.821860797330205,0.046495408182419595,0.7244721129076999,-1.8425636056952257,57.546095610015676,124.19597944166605,1.0475932687003013,2.06364144270305,0.15841080228312396,1.974695596782691,-1.6190367800781242,187.6893450184121,7.204426269465485,1.2441505564049478,0.19808941088704443,0.10658645140881533,-1.58778002085445,0.20437882521561426
50,5.140588322927,-0.11812699370632973,-2.211734614906363,4.169022181671492,4.235596215113112,-0.1988881929509243,0.09046792782732571,-2.03675571420636,64.65220308026326,69.10286662731829,0.8196415299107817,1.0946863981074457,0.1304512462199847,0.7885369321196061,-1.7749458377902574,170.81623387202234,2.2001750648267544,0.8885832009749709,0.16949262934620793,0.10951052507850434,-1.6814849029366024,0.18609743414483157
51,5.649754599870098,0.1770067061312006,-2.142677459749451,4.1191507209229155,4.465661956979689,-0.4800007496377974,0.5620285002517167,-2.3187017707438606,61.506983482258384,86.9785865699752,0.6187829279428958,1.7542273441855276,0.09840125009925949,0.8200163697411611,-1.731534107731333,284.2217092207675,2.2705370053312652,1.1936390978006945,0.17701264509749368,0.11734024826060428,-1.6901408253657189,0.18449354079313043
52,4.985492341166913,0.19713218549963615,-2.08824748225536,3.9381503683903603,4.634598680561098,-0.054773832911308995,0.2717284612122266,-2.664468437819031,51.32358373107697,102.98657918457715,0.9466992359528029,1.3122306314142398,0.06963635975210902,1.3647369195246974,-2.109951195156847,146.27557478766133,3.914693037205381,1.2179050194496515,0.12124388357770913,0.12390408977005657,-1.7118976616949586,0.1805228959843479
53,5.330048999149282,0.41761252624016787,-2.1025288367984474,4.784964335111571,3.2390699220987447,-0.02561581945029545,0.8218511543040412,-2.089547692255432,119.69709402422791,25.509984437502325,0.9747094821116256,2.2747067757234967,0.12374309312089533,1.3130923407828083,-1.8700052884393212,206.44808968924565,3.717652202884067,1.5183322465051894,0.15412284674365317,0.12214714715653964,-1.6597798774556751,0.19018083858442467
54,5.629068598224925,0.08445461544211175,-2.129043056601461,4.931046023642015,3.7366336404498384,-0.19564348053535074,0.3687777639481373,-2.220108771139169,138.52433631288343,41.95651146146222,0.8223053502876345,1.4459662221404455,0.10859729593092957,0.7979278710841053,-2.2146266143089726,278.40269207549727,2.220934095405427,1.0881234591092321,0.10919427821867778,0.11895106884569394,-1.6108919559127597,0.1997094026260758
55,5.178367356004197,0.13523981442848423,-2.022706102437957,5.074712895049414,3.5606360870944567,-0.19846987993831944,0.8112674655164585,-1.8665864693987917,159.92626976367632,35.18557111615318,0.8199844683512201,2.2507589388939038,0.15465066661287974,0.6012426105194391,-1.6515740522474687,177.39295489912968,1.8243843917118248,1.1448112937004686,0.19174784982099588,0.13229697108217164,-1.5023181683148576,0.22261350595814228
56,5.249760832725436,0.15463889333973474,-2.091945830642243,4.28280123181894,4.704090361006699,-0.34232076909785103,0.3907131988945709,-2.4710000846093934,72.44308592306987,110.39781710045406,0.7101203834973483,1.478034550676566,0.08450030927137848,0.4517830097025959,-1.7293460746717475,190.52069669343365,1.5711109957450369,1.1672363881594385,0.17740037864915723,0.12344669560236306,-1.7262700600614636,0.17794690493624413
57,5.73836362982785,0.41632181659708933,-2.0878089112761984,5.139998576320398,4.847977982365016,-0.048107248432249006,0.5568823374975904,-2.6463141235816554,170.71552527693876,127.48235748596666,0.9530315704545014,1.7452229935633448,0.07091210521332703,1.5115020391980178,-1.973711719605344,310.55581070030047,4.533535230391738,1.5163737846079448,0.13894019091926055,0.1239584424259067,-1.675153041593763,0.1872795157330731
58,5.224970916569077,0.6718129331917163,-2.164436886653618,4.969724241829374,4.135407573340061,-0.2423011629501366,1.1801219017781133,-1.9251770047049401,143.9871762555211,62.51506535278366,0.7848197833157545,3.2547709410727026,0.14584993844598457,0.9419279171664887,-1.7052941590319968,185.85576512404407,2.56492161106258,1.9577834358026955,0.1817189240497755,0.11481457001377182,-1.5847128802007104,0.20500664613455086
59,5.772185903249897,-0.12595069084090849,-2.0842495475546294,4.7035117120227135,4.482086583657859,-0.06447170869496377,0.08394319729537902,-2.131655430753055,110.33395399469725,88.41897391482186,0.9375626387574453,1.0875671153006436,0.1186407296856294,1.4321931844955826,-2.009288775148846,321.23916346952547,4.187873907447019,0.8816583195419473,0.13408400464050657,0.12440044176041448,-1.6404585986269744,0.1938911037049523
60,5.435330989416605,-0.02624589735556615,-2.06882150123007,5.0407825362992575,4.563042053403452,-0.557234178763049,0.26553212079444477,-2.3536818906704298,154.5909407280003,95.87469259801732,0.5727911128321594,1.3041247430723355,0.09501866902170143,-0.17333379615812672,-1.840906472067772,229.36875434319043,0.8408568931948428,0.9740955326411987,0.15867352777604146,0.12633457915514518,-1.6757949879776022,0.18715933090541617
61,6.270928459960045,0.2913919068421938,-2.1505764178067825,5.061706351051653,4.833407162762603,0.19928774802262006,0.7547603857573062,-2.0414443270757827,157.85965062011925,125.6383023753677,1.2205331213675197,2.1271017784048967,0.12984104245059516,1.5818407887198527,-1.6792096686473847,528.9682758171126,4.863900989696047,1.3382889657914339,0.18652133145811903,0.11641703357839744,-1.6020731825622494,0.2014783832387772
62,5.048060843806869,0.22419577613323746,-2.089210361166446,4.2424742159601685,4.808014036626428,-0.28088858642103653,0.9408776876387881,-1.7184018320228542,69.57979447743033,122.48811888980539,0.7551124605755346,2.5622292686866026,0.17935255449683257,0.8655885531076346,-1.527641704081896,155.72020571631762,2.3764043146152085,1.2513159732522252,0.21704692510799511,0.12378484255454737,-1.5586417330925184,0.21042168599899866
63,5.355891566927588,0.3244668456474908,-2.226805807753149,4.710708611377317,4.266739000844389,-0.33705187390347213,0.5976008660800001,-2.017264681130734,111.13088061758603,71.28878349749118,0.7138718076249838,1.817752533094505,0.13301881679171426,1.0595946403168863,-1.830820367150947,211.8527731039357,2.885201207945511,1.3832929406907084,0.16028202371819286,0.10787244574715474,-1.5906632787074189,0.2037903970655153
64,5.831382883116387,0.2703935291561682,-2.1134164148878027,4.956164296303054,4.418167820297924,-0.5139793850827008,0.6802731583771018,-2.0575734551664304,142.04789597138836,82.94417741808336,0.598110723938781,1.9744169871160226,0.12776361820280074,0.7298413687435725,-1.7761397377915706,340.8296809377562,2.0747514611372937,1.310480061385413,0.16929039284491076,0.12082447397297708,-1.6142820996634923,0.1990335053845499
65,5.165711291470468,-0.008625577812060081,-2.069269160224674,5.164532008834007,4.835780076335814,0.27229423330678193,0.5955701935004603,-2.3172183308071936,174.95556175245682,125.93678520531262,1.31297326494797,1.814065018204011,0.09854733076763472,1.8403128435946616,-1.8812659125318163,175.16200551242937,6.298508400846904,0.9914115157564655,0.15239706224365626,0.126278037001203,-1.7010628310894897,0.18248946546785
66,4.938626700852642,0.3569312740401108,-2.071641335078731,4.669550826098046,4.871186931631389,-0.18404342481702052,1.0846624618264311,-1.5589747401476206,106.64982735305996,130.4756907497754,0.8318996779510032,2.958441063396797,0.21035162575893904,1.2049118430955854,-1.5686824359713274,139.5784349350327,3.336464932681979,1.4289376613667801,0.20831947586558225,0.1259788384331733,-1.4990628328948077,0.22333936841093613
67,5.276304129027887,0.1308974314973697,-2.1490561144516933,4.347398512789313,4.511187450131416,-0.28773771222799094,0.52442336952146,-2.2006061239533015,77.27716564453503,91.02984776284964,0.7499582713287403,1.6894843592714601,0.11073601826361558,1.2188194171006783,-1.685700936848491,195.64545713241924,3.38319123726804,1.1398508625198096,0.185314492665204,0.11659415739198441,-1.6481511928180763,0.19240530029521002
68,5.447408827526971,0.3883224169036724,-2.152889783259639,4.767590860555028,4.866468687803319,-0.23114886260323986,0.4869055281897814,-2.76432185562816,117.63549998776702,129.8615246592363,0.793621316706261,1.6272728707028994,0.06301882071933991,1.3439004602070854,-1.865338690379783,232.1558300703256,3.833968621076057,1.4745051130300058,0.15484375691191427,0.11614802970689275,-1.729865271220512,0.17730829689114702
69,5.5743301443059465,0.4552086532656081,-2.2251684842598354,4.343748202646527,4.236355686735717,-0.11749582680557158,0.6357696162105397,-2.0298379281075807,76.99559424709696,69.15536822777663,0.8891442223104202,1.8884749832820502,0.13135680866995533,1.526358679560841,-1.6670432597228615,263.5729406551711,4.601391140215795,1.5765022910702005,0.18880448698875651,0.1080492125095541,-1.7122703942454918,0.1804556217633229
