,log_s,log_ls__0,log_ls__1,log_ls__2,log_ls__3,log_ls__4,log_ls__5,log_ls__6,log_ls__7,log_n,s,ls__0,ls__1,ls__2,ls__3,ls__4,ls__5,ls__6,ls__7,n
24,3.618831853819782,6.425424024115909,6.188783335281032,5.667117705338327,3.4204813189992302,3.069957957287498,5.330583272917986,5.309998897266046,4.247374483222897,0.674687401960928,37.29397754968559,617.3425301732583,487.2529219950521,289.19977299362404,30.584132202840678,21.540997014019865,206.5584189585584,202.3500052498031,69.92159082924024,1.9634191190631176
25,3.6631359273682857,6.254755865974923,5.732588205232954,5.737803980209303,3.403992713923794,2.5984112525279923,5.180373698141302,5.9853024142189115,4.316809889312021,0.6543960882351021,38.98340050191652,520.4822918085442,308.76738845315504,310.3820568844679,30.083977285374306,13.442364538275024,177.74922313784865,397.5427256455364,74.94915042883292,1.9239802521491602
26,3.6735306069629026,6.157112438852529,5.988889411893931,5.394289564305401,3.3281398093149233,2.9720524244293913,5.664904530570311,5.596320828575058,4.133043889738098,0.6770572323876577,39.39073384175138,472.06299414530537,398.9712710409496,220.14569216976372,27.886419367938167,19.53196637041687,288.560431101756,269.4332903596278,62.367474016260694,1.96807760716511
27,3.607659358592675,6.175101590631818,6.000466109443381,5.728499962389181,3.334849565265843,3.040371113126419,5.346173469664362,5.475545754384997,4.250528171081534,0.6650515718746807,36.87962972312873,480.6318491338002,403.61687929399267,307.5076492014892,28.074159577384755,20.913002885033194,209.80393875968667,238.78074701669888,70.14244977833755,1.9445908049441998
28,3.358295135659338,5.916268720331037,5.562925133463887,4.906360959345171,3.2180572305083173,3.1807846720861823,5.811936516474074,5.591648972084358,4.157682530336737,0.6851938131264209,28.740151029339945,371.0247308396979,260.5839654555985,135.1467140870058,24.979543514926885,24.06562977319349,334.26581056337903,268.1774724778596,63.92321071056214,1.9841563538198528
29,3.4819800533562564,6.252729410684063,5.972005941121426,5.335164183529126,3.3129092275201883,3.268002774411263,5.045779905401463,5.535070141641692,4.048516734577643,0.6696753109356232,32.524057730498114,519.4286256787368,392.2917962712711,207.5068152125307,27.464911033472823,26.258842104920028,155.36542229198923,253.42556269871025,57.31238449026641,1.9536029041483534
30,3.702893423535021,5.993105767150937,5.667727927177019,5.258642198836419,3.3827020026751446,3.6192289813619962,5.3790467110564,5.736015435168618,4.155190254325381,0.7145066188359498,40.5645050162334,400.6570270326687,289.37630286656355,192.22031705586454,29.450238327373157,37.30879095654053,216.81548906850358,309.8274207396245,63.76409478869851,2.043178367815859
31,3.420074358095847,6.200525972777386,5.8614234474237,5.209595358052924,3.3340424856629305,2.798301766615686,5.314935654701023,5.625329133075005,3.9894311217393406,0.6472438491646466,30.5716881890555,493.00828184576693,351.22373688688134,183.01998564495355,28.051510636799335,16.416743622692245,203.35142799943702,277.3635590226571,54.02414745691563,1.9102685784542437
32,3.6222525542572286,6.103634153075593,6.0353635146407205,6.162970178472778,3.1910119688775627,3.370323042143907,4.98765761277993,5.592810104380831,4.246190581596473,0.6913760065753847,37.42176751599286,447.48103327585716,417.95071323042595,474.8363310619849,24.31301901660678,29.087922164945557,146.592644284338,268.489042854548,69.83885952666034,1.9964607872368907
33,3.52113599685997,5.684765620433051,5.676880916772837,5.697746892326537,3.3805463710325934,2.924424031429477,5.5110728771219915,5.815922011418173,4.0588602337619175,0.6411537065198802,33.822829275971706,294.34884760987296,292.03711979451225,298.1947785624908,29.386822836529653,18.62349641162207,247.41643215195802,335.6006835592069,57.908271558472464,1.8986701242905095
34,3.371479383672571,6.1099972160445315,5.8089179873282815,5.305207308637008,3.2830183517868203,2.7608803416495076,5.141600172463288,5.4443090510210945,4.274977754060726,0.6559716978239692,29.12157719193002,450.3374614464372,333.25834077517584,201.3827464692825,26.656108911370954,15.813758332310801,170.98916167275945,231.43731307894518,71.87854028623089,1.927014083322346
35,3.589044347030357,5.93290569242525,5.792840063885739,5.39478143004261,3.6131784731939347,3.287055870888798,5.100109243363686,5.408489277478221,4.154999543067857,0.661880608787103,36.19946526473997,377.24909263082463,327.9430823435393,220.2540009274359,37.08373534909443,26.76395102107446,164.039826583537,223.29399747122838,63.75193541749777,1.9384343453928752
36,3.5104361839623306,5.865650887093237,5.5996915400736125,5.745571896875088,3.4945885169220556,3.00575676270259,5.130112034862911,5.730275291717539,4.30290218001377,0.6787742697641426,33.462860564257014,352.7116568751569,270.34300458030384,312.8024674399217,32.93673225625973,20.201498053113546,169.03605491531204,308.0540614371297,73.91399444210185,1.9714597727978913
37,3.634681173829306,6.160502266784814,6.092926401934253,5.81142448302592,3.2696312823880804,3.1313112612978067,5.123103822756672,5.644368894420173,4.250566591263383,0.6782073265713437,37.88977072068011,473.66592175812724,442.71507959105963,334.0946990989313,26.30163967738555,22.903992979970717,167.8555558145923,282.69508946467033,70.14514471578305,1.9703423838777774
38,3.3569152835696623,5.884349064279948,6.0534532406425665,5.1946567815335225,3.3369104095952005,2.830630892969704,5.420202049038097,5.521049906013848,4.046073025327887,0.6661319886380047,28.700521219810163,359.36876587831733,425.5801260570343,180.30624774200808,28.132075707517597,16.95615496971941,225.92476577239515,249.89726815135,57.17250067346265,1.9466929088173164
39,3.78675206244999,6.151425344105811,6.289903147217127,5.20652619148858,3.3725951706992325,2.862344610570627,5.5197201515768,5.612458726362172,4.088638228477831,0.6545251062477961,44.112891431738106,469.3859466977382,539.1011131129978,182.45912794751453,29.15408880460149,17.502515449488275,249.56518699235056,273.81665124474733,59.65859498722521,1.9242284962713925
40,3.590080012082508,5.920520881611133,6.004773374370897,5.436319746339317,3.268411089018647,3.2099801147879945,5.489891657064618,5.588888667920971,4.079890257709366,0.6418711365095197,36.236975206336254,372.60574681941995,405.3591135610357,229.5956564439267,26.269566162970236,24.77859349210388,242.23096142282503,267.4382418041725,59.13897944668266,1.9000327759232343
41,3.38403546262702,6.232860830750216,5.872528053525597,5.6560744758936945,3.2615729702004246,2.610714854181767,5.089124951544426,5.780680512035494,4.047654796883221,0.7091682960450012,29.489535235359543,509.21016580437333,355.14567361809543,286.02364318833827,26.09054453142359,13.60877566569822,162.24782520912234,323.9795874258266,57.26300606933527,2.032300283365391
42,3.6134474456537755,5.952690180016399,6.252400926831885,5.339930946274867,3.418312391885329,3.1462819947670853,5.4006020269234645,5.518403077048079,4.251801333702208,0.6775530588457389,37.09371119416502,384.78709449573984,519.2580297833745,208.4983122068396,30.517869334892655,23.249462064782186,221.53974895869672,249.2367074048404,70.23180939610981,1.9690536740742022
43,3.438808071513298,6.094352023759902,5.657710437753867,5.588445842872383,3.2859067743464405,3.0159304590271825,5.280875106540804,5.513907072745709,4.034351337813339,0.681651926367867,31.14980768921052,443.3466739714645,286.49194992123194,267.3198396694016,26.733214320596556,20.40807098297746,196.541795127224,248.1186533672876,56.506254877043325,1.9771411276055864
44,3.5875361289512337,5.973782836040518,5.578277269144154,5.729094426211906,3.4972305754424107,3.029228308076796,5.4238720100484485,5.618778686907337,4.069845128413441,0.6912562557663401,36.14490972793811,392.9894772401822,264.6153518661227,307.690505719558,33.023868088646786,20.681266863270853,226.75542416368927,275.55264159425536,58.54789448440589,1.9962217237567015
45,3.5010282746214316,6.2646681402137085,5.928781297625298,5.140073915223466,3.4470647502757323,2.75166906443669,5.497359406340296,5.811550018494512,4.018638347709566,0.6630686526716018,33.14952125081098,525.6671092354916,375.69637265105814,170.7283872818484,31.40806635705912,15.668762245324436,244.04665263489866,334.1366424661718,55.62531190266284,1.9407386590042335
46,3.5667663481000544,6.021607706886789,6.3280920833930665,5.951068623127866,3.4121977728120747,3.0678636730283917,5.229931715041935,5.535710228163844,4.248560719184506,0.7023155918065098,35.40193034242387,412.2408256626446,560.0869745651537,384.16364594729635,30.331833537633507,21.495931249779915,186.78004881689495,253.58782891243047,70.0045835495175,2.018421139745998
47,3.4125440433771086,6.075691121916117,5.874669631075835,5.372960800163545,3.3088419441775803,3.0555475932802243,5.186237653845353,5.542742171756646,4.1281414144688995,0.6559194555746264,30.34233837742454,435.1501404144833,355.90706061342894,215.49997642855584,27.353430323820355,21.232809287761174,178.79459873132555,255.37732867790845,62.062467272187604,1.9269134144017261
48,3.7803111589449547,6.187837792103511,6.129127001068105,5.591564361998348,3.4245048067158255,3.36775584041446,5.2850492557732265,5.822614870241821,4.207651873000953,0.7135500974903495,43.82967761024467,486.79242106499794,459.0352484258338,268.15478291874354,30.707434970326684,29.01334337122125,197.36390452046996,337.8543448612507,67.19856364705898,2.041224958481973
49,3.44337455448267,6.223218032621876,6.116101799236117,4.442193036443655,3.5385447417597566,3.0726950941452342,5.4728559381195065,5.352990142038672,3.981478453675206,0.6517991629899565,31.292378030291005,504.3235531448201,453.09499216848076,84.96106021820941,34.416797401608065,21.60003843626468,238.13933370818728,211.23898905001425,53.59621520170911,1.9189903013301801
50,3.653114031639718,5.758126396981607,6.014725990046175,6.038020546548291,3.590064379620365,2.8605729538643425,5.057466932079633,5.6365528208779665,4.3210718504811485,0.6641872964154333,38.59466411835833,316.75430079112624,409.4136401329145,419.06269824690463,36.23640873762083,17.471534452564335,157.19183399979278,280.4941364655041,75.26926246560386,1.9429108689015278
51,3.638989878480633,6.3701031751208586,6.362066342822601,5.043465493450573,3.2313954397725113,3.0924555147834614,5.634863032241672,5.820606786426144,3.9513154138036852,0.6632876309561644,38.05337876828555,584.1180922371645,579.4424469429304,155.0062584887028,25.31495783412154,22.031109325870933,280.0205608951527,337.17658574558413,52.00372828520593,1.9411636851606175
52,3.6016745638527436,6.038066381250043,5.992951228895431,6.193605008907565,3.141083513018853,2.8691224244586517,5.333842531515266,5.582551349961114,4.108211873318682,0.656362272426491,36.659571866533824,419.08190630088865,400.5951149786684,489.6079696314096,23.128913766124153,17.621547173532875,207.23274456522165,265.74875967829877,60.83783449517437,1.9277668730827044
53,3.504952767049442,5.991020032200902,6.128469253065363,6.206658121608483,3.2960086481870277,3.1078607673754832,5.121586163201387,5.63104894835416,4.17958035399284,0.6561614799006865,33.279871908735835,399.8222335500137,458.7334181829951,496.0407703377773,27.00463851732877,22.373131837419745,167.6010014387025,278.9545731612549,65.33842844945299,1.927379830761999
54,3.52861431005242,5.937964732724499,6.079928754425781,5.445622821679946,3.3462372437058567,2.6297863834675472,5.454534310765161,5.282845224279407,4.293204884652548,0.6552889781144565,34.07671512207204,379.16244678032746,436.9980594316022,231.74156844735765,28.395686326133955,13.870806552032919,233.81596013654473,196.92938727990315,73.2006927450406,1.9256989218215759
55,3.518982150713707,5.633088427505123,5.866227537498596,5.8702422292873795,3.348470677130588,2.609537967634144,5.300691000585118,5.731147503512214,4.276209248401272,0.6476349211426847,33.750058502137634,279.52407574420243,352.91510684918626,354.3348001394341,28.45917707588207,13.592769101490193,200.4752906673146,308.32286703357744,71.96711282889866,1.9110157770604994
56,3.4256712064226207,6.300943459318368,5.884964608942629,4.87387263946132,3.209525347182657,3.666868981677793,5.666716876008555,5.144412730597585,4.070675079362842,0.6520751981850981,30.743273010148975,545.0859340112429,359.5900414996151,130.82658131789563,24.767327552364225,39.12919962185832,289.0838764713592,171.47075556824296,58.59650653503706,1.9195200833083546
57,3.7150248386430307,6.120754480416456,5.915377740442315,5.736030868798947,3.3133586735790312,3.486437521454087,5.224578766816005,5.700824147579124,4.262781462731913,0.6868419868576974,41.059606936646496,455.2080104999757,370.6943024906671,309.8322025384022,27.477257803889103,32.669356271471095,185.78289612035823,299.11381333817855,71.00721295039249,1.987429284639361
58,3.664209916354957,6.142174890578362,5.829121420110022,5.797731208207835,3.4644806474217402,3.3111935740279805,5.427555479777699,5.445741797956191,4.082348624531673,0.6571782546529241,39.0252907355168,465.06393491576256,340.05977810435326,329.55102843129055,31.959857028016167,27.417831160867163,227.59221109808763,231.7691418364798,59.28454360339564,1.9293405385420532
59,3.479833054027841,6.208800367069101,5.831261566275762,5.722333018720715,3.4147754540444923,2.6464811235568027,5.387232725714355,5.59761128646751,4.084213685622325,0.69876308942222,32.45430350832243,497.10455045855605,340.7883350656997,305.61710229103335,30.41012019135973,14.104319860644198,218.59762819672818,269.78120711334043,59.39521607232446,2.0112634152788686
60,3.4075508370573515,5.913942034584455,5.88982100967933,5.3241904739297485,3.1313046134840334,2.8652806121248937,5.531243933069389,5.42730967818097,3.9027610414338967,0.6388222756750948,30.19121044215763,370.16247637339416,361.3406021134661,205.24214432916406,22.903840718996825,17.55397837269483,252.45775633349024,227.5362754440148,49.53903979394841,1.8942486623677823
61,3.5828990617551675,6.182713420516148,6.040513657427404,5.591176225848545,3.303293923135577,3.1031912574528935,5.264806441902917,5.592438668330823,4.139003163277765,0.6617996504180635,35.97769135378542,484.30429629615924,420.10877146536404,268.05072254985214,27.20209311600604,22.26890381258864,193.40886931147884,268.3893348637172,62.74024848321779,1.9382774192621095
62,3.459701232480784,6.2189643628583955,5.93242118874412,5.575126080424505,3.4707610987713764,3.0671211681563637,5.257655798927876,5.501450983709802,4.002210061216683,0.6533645876658778,31.807472055408002,502.18288337465424,377.0663583280376,263.7828113892824,32.16121099025269,21.47997634013026,192.03080443568206,245.04723397801877,54.71894872411732,1.92199668862322
63,3.431072791278293,5.912124867936126,5.724203127411731,5.219029966754524,3.338728053422039,3.2331801156237243,5.332592222656151,5.633004526869608,4.261354453731934,0.6841705649835436,30.909784716749936,369.49044025260537,306.1891742417887,184.75487874403393,28.18325630121762,25.360177166966018,206.9738015419043,279.50062448040757,70.90595728200658,1.982127107903744
64,3.65110628537627,5.803944997971104,5.934614261076625,5.36639814123825,3.5709844194944584,2.9279778629310536,5.461909099423187,5.667021829721295,4.2331417171562755,0.6608659910280441,38.51725356206703,331.6051646140428,377.894199552051,214.09035407938038,35.551573593193076,18.689798924035994,235.54667742041343,289.172047116082,68.93346176935798,1.9364685729037472
65,3.5272409249567334,5.945232354273784,5.900983153073889,5.541253248270944,3.2089703338013376,2.73860589056603,5.309497077130566,5.525005616176223,4.225951138315402,0.6158619074176063,34.02994679222816,381.9280936134307,365.3965320525525,254.9973743072102,24.753585168109485,15.465409587118256,202.24848741673114,250.88774704668745,68.43956809646686,1.8512515195394552
66,3.328212555056367,5.8868834598655155,5.920045729504285,5.312336730312077,3.0078262744560353,2.6513327348220095,5.462641741936553,5.7035902796024365,3.973854157404341,0.6635932612594957,27.88844805997975,360.2807036095035,372.42874446864516,202.82361917837733,20.24334858091453,14.1729148012117,235.7193121622271,299.9423470243565,53.18913559772347,1.9417570542777016
67,3.580187263838498,6.593818225750904,6.117570897150044,5.5951086453732914,3.30668507785874,2.8382181298591167,5.212224285216861,5.493625343453178,4.077475270716051,0.6690161391371253,35.88025929306366,730.5650134190668,453.76112226164514,269.1068857221344,27.29449621059923,17.085294621266716,183.50176486051723,243.13706636960745,58.99633189583962,1.9523155685427516
68,3.69148724273837,6.247343250137497,6.0791400700075195,5.817642540339064,3.2412924604920246,3.2973074707097703,5.269724598800488,5.378293674647441,4.243790537683026,0.6732585341529113,40.10444767451417,516.6384206998221,436.6535417470409,336.17859125203,25.56674440957055,27.03973553751987,194.36242742827346,216.65228056989207,69.67144417938624,1.9606156560562418
69,3.7495889620505007,6.218601474332068,6.139505712407341,5.320556770894072,3.2144749280398104,3.200379452267722,5.723918041749906,5.643380845298843,4.090676557718085,0.6969788775454843,42.503607813229976,502.0006800299108,463.8242516163686,204.49770867443027,24.89021932319141,24.54184088769521,306.10189653980814,282.41591077376285,59.78032286441977,2.0076780946430435
70,3.5371690599836647,6.0334747427217925,5.873724617228144,5.777517446097552,3.241883488599609,3.2174728997679076,5.065844831143837,5.801585802807613,3.859384533529315,0.6351714308380745,34.36948339260301,417.16204470172744,355.570882384218,322.9564376264412,25.58185954042963,24.96495146347702,158.51430334084196,330.823765412531,47.43614702463592,1.8873456629759033
71,3.657906241183987,6.370275410873627,6.134681444630646,5.126178513321551,3.404470699127922,3.1859476246045353,5.493203623008434,5.366473761180583,4.006629631460078,0.6669474791868573,38.78006171335759,584.2187069209609,461.59202797684736,168.37245395201344,30.09836041858663,24.190200777412304,243.03455211554203,214.10654419174983,54.96131815149421,1.9482810659615322
72,3.548155988362553,5.997982485090827,5.878305014871941,5.8790263466575485,3.3870198996927177,2.793929398248178,5.362772525185811,5.652020736256277,4.087969860869229,0.6637737835799354,34.74918047788708,402.61569038669586,357.2032740636249,357.461029091401,29.57767635776075,16.345120268129374,213.3155500746154,284.8665247217617,59.61873443699525,1.9421076164080626
73,3.3764431350184982,6.24089475813716,6.196475178604514,5.449967123903658,3.181199769105969,2.904626191854692,5.405232159288879,5.404334482604097,4.017347563158359,0.6355053688450719,29.266488815006447,513.3176006251928,491.0152461844086,232.75051385356082,24.075621417999155,18.258417231321307,222.56788568837385,222.36818133499162,55.553557928825846,1.8879760246701187
74,3.4399997673975076,5.994238406392616,5.845389789548202,5.384802835636459,3.389979817027242,2.9904090140935837,5.469266430174302,5.644242939801344,3.9418341521032763,0.666348717948145,31.186950914146106,401.11108399676647,345.6372413112733,218.06710480671572,29.66535352930455,19.893817679554164,237.28606300492876,282.65948495475527,51.51299737816871,1.9471148599514367
75,3.5624579342780036,6.187735846482276,6.185980026308135,5.889200923909933,3.4597522716660016,2.967445697426874,5.289331225752991,5.504412877695492,4.139380673885725,0.6732263336162925,35.24973227796201,486.74279723872905,485.8889142675629,361.1166094027138,31.809095524295458,19.4421948686869,198.210822779958,245.77411384570388,62.763938063818884,1.960552524196459
76,3.456610526317776,5.862180436970193,5.766723649909688,5.190090450133774,3.229802361025823,2.760285287094324,5.386718789425688,5.571015530810885,4.085022583298994,0.6425092755327424,31.70931626897947,351.48971024100825,319.48925734203146,179.48478662061197,25.274661219185493,15.804351082571575,218.48531180718757,262.70074452421903,59.44328016145489,1.9012456479322737
77,3.765029206128001,5.970292479111195,6.251885921629601,5.636635884791548,3.4803677794165333,3.066256261326716,5.507637339133899,5.516296712710117,4.250785350332166,0.6808408418046086,43.16496652298782,391.62019472761614,518.9906780463851,280.51743637389285,32.47166228905743,21.461406193773854,246.5678820480939,248.71227660771444,70.16049128085967,1.975538149121032
78,3.7784163894379366,6.321784926863563,6.01519837988602,5.09146104738687,3.2759878713507504,3.0101934733772717,5.734150633750625,5.754752059985857,4.2295915194359806,0.6833605550194243,43.74670910152898,556.5655351548496,409.6070886647704,162.62729474506693,26.46936089252339,20.291325376743465,309.25019250138996,315.68726631480934,68.68916825226371,1.9805222152734514
79,3.7212709121214718,6.400546264216629,6.202852104925973,5.673083254686105,3.1537692508958712,2.696310410503434,5.3319331427037415,5.802162685309906,4.214970661661455,0.6932345555724324,41.316870866879256,602.1738940932428,494.15641910147514,290.93016474775374,23.424190042422826,14.824932777963639,206.83743420206025,331.01466691271355,67.69217986570919,2.000174757659589
80,3.630995928161096,6.136571477094432,6.406132307931984,5.887246896722793,3.20699282861311,3.108455732209574,5.014938528423795,5.9403949842241985,4.245522260987871,0.6421101405291263,37.75039458265603,462.46527686917324,605.5470763904178,360.4116666931253,24.7046831929032,22.386447024732814,150.64687598036537,380.0850274827401,69.7922003709318,1.9004869456660995
81,3.5885812258608745,5.970908092865613,6.113205722071292,5.125922967337321,3.443240577505164,3.0803415359412667,5.4725619494066535,5.483246666360173,4.38386302988884,0.6850129409369046,36.182704407505405,391.8613557293968,451.78469238862,168.32943254475904,31.28818585289743,21.765834941808404,238.0693337220978,240.62667507300392,80.14704659370283,1.9837975075694265
82,3.7463365822296746,6.27359176051249,6.4890005741623025,5.592386914062592,3.3371098198994007,3.0741460353316685,5.399959568366033,5.39373643222309,4.315902147059526,0.6945853062773466,42.36559449439094,530.3789550158181,657.8655467254491,268.3754449295251,28.13768609265793,21.63140156918885,221.39746456197523,220.02395619578218,74.88114678775881,2.0028783206321847
