,log_s,log_ls__0,log_ls__1,log_ls__2,log_ls__3,log_ls__4,log_ls__5,log_ls__6,log_ls__7,log_n,s,ls__0,ls__1,ls__2,ls__3,ls__4,ls__5,ls__6,ls__7,n
12,3.538955073186993,5.7659310510571835,6.25189991364801,5.520203175850278,3.397225079193744,2.8810798079108815,5.240049879780936,5.560970674194701,4.189805332693094,0.6463536663975537,34.43092259301355,319.2361308504099,518.9979398243097,249.68576215350356,29.881067300663624,17.833519562046078,188.6795134637521,260.07516208860613,66.00993973239682,1.908568846933281
13,3.481198024840713,6.1551423302608885,6.0767558457561615,5.020721214401101,3.2735434543612474,3.1763656086697054,5.382506953401629,5.591686095831776,4.065959582346501,0.6533770687880529,32.498632932665906,471.1338942990506,435.6137018816609,151.52054319461806,26.404737752185373,23.959516861593226,217.56702269926646,268.1874284154104,58.32084533388685,1.9220206774484143
14,3.6690151148559353,6.097918554530986,6.078202398575372,5.6278766461503205,3.647905912525773,3.0825086016086582,5.22888304341039,5.7048127262779955,4.0896117278414295,0.6887383710096067,39.21326627224792,444.93070659790084,436.24429609416194,278.0710471008253,38.39418103352713,21.813054080440878,186.5842805446196,300.3092347539892,59.716700869909445,1.9912017899668701
15,3.6188993530790667,6.249840691560775,6.084350019354669,5.337859682371075,3.2244812725475502,2.950312017817014,4.931622279313339,5.313499786549193,4.173731132756515,0.7055890377334295,37.29649495050638,517.9303074267664,438.93442105536263,208.06690411300355,25.14052968993029,19.111916056333822,138.60418475164832,203.05965168663116,64.95736507466563,2.02503915815783
16,3.3767339031233496,6.302044395761019,5.881972566714095,5.178593250638605,3.08577722651956,3.1738111659794344,5.297173693119704,5.213580411295582,4.336724281209555,0.6930838503509537,29.27499981379837,545.6863694403482,358.5157408883419,177.43303154220203,21.884469423793306,23.89839175241555,199.77139606337502,183.750785202662,76.4566781100547,1.9998733435926477
17,3.6361131401625877,6.326654095873955,6.289854162823821,5.217644309887329,3.355487469430882,3.3950371164431714,5.544323802828648,5.6696596979641996,4.157135625331929,0.6545859161401294,37.944066462287005,559.2821552848372,539.0747062188095,184.49904916449498,28.65957145110838,29.81576010936648,255.78156098495128,289.93585184111726,63.888260344837256,1.9243455119568948
18,3.6944105902542494,6.122133686202303,5.919675312470219,5.918217828346116,3.2545329162751577,2.870899001420735,5.4380862985194405,5.619843827279106,4.047356217681744,0.6664389538129757,40.22185844462515,455.8362691712281,372.2908160648103,371.74860334004916,25.907510730860807,17.65288103354316,230.00160761275444,275.84630020342166,57.24591107894015,1.9472905674721899
19,3.6154985438417793,6.050288179655171,6.246397608299872,4.889308060784448,3.3400200144359435,2.9077714741005245,5.073653693162681,5.724645903182959,4.2715339127451415,0.6762763675393909,37.169872118047415,424.23526840397375,516.1500967204664,132.86161007995713,28.21969150096445,18.31593551507627,159.7569652366704,306.32477740823816,71.63142775189728,1.96654140440444
20,3.56538663363462,6.003445543550912,6.068024501645076,5.514723399734275,3.319200294374788,2.906258271437768,5.348981414382592,5.498305938911594,4.261330200032371,0.6883401316393494,35.353119467304424,404.82122243012947,431.8267653325913,248.32128201476243,27.638239263021852,18.28824075186327,210.393884501284,244.27776009865048,70.90423757107624,1.9904089728959415
21,3.5717712184265618,6.1741020469540455,5.7079561697658345,4.885646566593731,3.3083024821613662,3.06411891462431,5.026252410309698,5.4904583430091645,4.00716883313177,0.7051904590287239,35.57955654036371,480.15167662433794,301.2547251315488,132.3760275877157,27.338678166619488,21.415584713654987,152.36095510201798,242.36826920551812,54.990961377240104,2.024232181505732
22,3.644710835332889,6.054687532187416,5.899294558393892,5.61213481122115,3.260636615337912,3.0356861054690247,4.928078155770517,5.39428867596479,4.1833429667715,0.6616568550628732,38.271704426666105,426.1057403221743,364.78004605641127,273.7279722485553,26.06612595719545,20.815254461227102,138.11382386040341,220.1454966054919,65.58473474229189,1.9380006620098642
23,3.5585025006017115,6.185851832461661,6.067642411134906,6.008992296139972,3.3206095054936533,3.225492295828187,5.155030874339327,5.657402969737129,4.195259511994552,0.6586873501173589,35.11057968567974,485.8266302909804,431.6617999413821,407.07290458263293,27.677214833050453,25.16596020398903,173.30115723502274,286.4038763501753,66.37095340106069,1.9322542956139332
24,3.6058556817027716,5.9154058600107176,6.0837206234430585,4.928406779508271,3.5230099475981667,3.3785542352684015,5.464370197661943,5.880269436856357,4.042615477711875,0.70721451122882,36.813170740571735,370.7047264010197,438.65824444661695,138.15921879995489,33.88627101664405,29.328338569402856,236.12709487257615,357.90566169508025,56.975165374742744,2.0283334823295114
25,3.708983127982035,6.302318450053091,5.700709857663635,5.649703595997787,3.3708608786786867,3.255042913788824,5.348226436708528,5.694763961163733,4.193383087947247,0.7084233396102187,40.812284549152224,545.8359376259838,299.07962959919615,284.20721318268244,29.103570920065586,25.920726866730572,210.23510176197937,297.3066093972398,66.24653011998222,2.0307868719746547
26,3.632996559478024,5.760827070022489,6.045282547474206,4.816913515151889,3.4177319939397615,3.24173893281386,4.9587837847222005,5.919167275271453,4.32123298398287,0.652561336611328,37.82599480315282,317.61090677755567,422.1170087295345,123.58306426823476,30.50016196538512,25.578161801894026,142.42047656207546,372.1017265178188,75.28139184263516,1.920453462638168
27,3.5989815975162363,6.070926186141293,6.046089480571731,5.988597609322978,3.3627257072489165,2.91712103503017,5.373144629501809,5.8498965436828705,4.185193746761875,0.6756589625586149,36.560981683190775,433.08161006390014,422.4577663807303,398.8548671826225,28.867768827104282,18.487984508136467,215.53959528806115,347.1984587467469,65.7062300528912,1.9653276266812207
28,3.4656703073419166,6.2230221512687525,5.7738911274661175,5.277649842008389,3.46876464855336,2.9050743814304014,5.307878893110298,5.449869807566829,3.9924110294894417,0.6504064567087766,31.997901014192802,504.2247752395087,321.78741558381313,195.90891699457748,32.09706678522116,18.266602297687022,201.9214767993048,232.72786452825008,54.18537453421768,1.916319571686655
29,3.661540517961389,5.993322973161557,6.13844030107354,5.104380045066058,3.2312362450314867,2.900403603039297,5.161026806905289,5.3480770086699865,4.122492549732323,0.6468523292972835,38.92125560450149,400.74406159901,463.33035115210055,164.74190630866337,25.310928146726123,18.181481990192413,174.34338071583105,210.20368909011586,61.71287312399581,1.9095208167451136
30,3.5975922991449605,6.039410040177157,5.983792752541664,5.714407957669034,3.2013510092157924,3.0925442691475244,5.590328417679863,5.560472226268521,4.046475573550287,0.6724646603558185,36.51022283864047,419.64538792426214,396.9430234151956,303.20464017823423,24.56569627028297,22.03306476974456,267.8235632650087,259.9455604659259,57.19551999486153,1.9590597923221675
31,3.6225469820671634,6.1781647711378245,5.757823592948228,6.195235391811856,3.4084378065063863,2.8467045171272103,5.299933674575965,5.616179340969527,4.1186789785193065,0.6963467628464466,37.43278714720982,482.1063684510868,316.6584008314369,490.40686917401337,30.21800100289727,17.230904023015714,200.32352299155758,274.8373150480149,61.4779748728652,2.00640941282694
32,3.5575938441047588,6.176045349048795,5.7496589422625295,6.0973840955486445,3.5013669723063052,2.8417829452187684,5.3318412941998155,5.849896996162893,4.237192130941593,0.6574913947840213,35.078690719588785,481.08566359881513,314.0835214012741,444.6929729203486,33.160750818520214,17.146309230250424,206.81843736560157,347.19861584714823,69.21323703347565,1.929944787093521
33,3.676478459464758,6.08057778569479,6.0934030498092895,5.055114046644804,3.4543725294434955,3.253418132345773,5.370541060552696,5.587468262541926,4.138679792905982,0.670946373756835,39.50702323283164,437.28177689746354,442.9261490919116,156.82241439453261,31.63843026919369,25.87864554645885,214.97915298214096,267.0586407444672,62.71996342571014,1.956087634957176
34,3.585023713783205,5.920738027639916,5.990166236639914,5.431060781272722,3.3335040088812367,2.880491011116324,5.234866365934197,5.40153955986088,4.174517376257987,0.7181937490901696,36.05421269050528,372.68666546290655,399.48101278893853,228.39139027959308,28.036409615769468,17.823022333562758,187.70402101661307,221.74754716390242,65.00845746372575,2.0507257381087785
35,3.4858284107279647,6.349309676230173,5.82159335160966,5.716328252638675,3.5055485640806365,2.7546957020238567,5.495364591711441,5.949286061878944,4.07635202543641,0.7218489698384191,32.64946307534525,572.0976400670178,337.50939656856826,303.7874419200752,33.29970586553716,15.716257749662836,243.5603100450306,383.47946070100755,58.930101747835494,2.0582353095853647
36,3.458541044560741,5.974721062056544,5.893374665774346,5.581163878065804,3.2202352641872407,3.221706097136676,5.442543111054351,5.462089844654599,4.001957832923603,0.6579911311777954,31.77059080928729,393.3583632139023,362.6269666413816,265.3802964183505,25.03400909438845,25.070857031758226,231.02896933936813,235.58925520688192,54.70514879752062,1.930909491770548
37,3.609227136862482,5.820971589594812,5.7169689572621465,5.426469444411284,3.553906282980607,2.864215579728477,5.10978994263418,5.449109887091282,4.0893092338457855,0.6560322829983288,36.93749415265256,337.2996112711512,303.98214230472377,227.34517207855174,34.949574112407404,17.535292769194697,165.63555825016192,232.55107703948863,59.69863965829833,1.9271308353432623
38,3.611042130867689,6.1571862761194955,5.968369908372238,5.794599097306326,3.4280476113426586,3.0733816028101324,5.3674079846753155,5.632420090544143,4.033693312597474,0.6902299538708058,37.00459635973808,472.0978512734903,390.8680005054423,328.52045284356035,30.816418352441193,21.614872140964128,214.30666101807537,279.33732188710303,56.469084567321865,1.994174048563903
39,3.4111294814356046,6.291486507949459,6.107396411769301,5.229866619737791,3.3278229310763847,2.73482983975618,5.611014529988712,5.499814720171789,4.187779545479999,0.6877506681133935,30.29944760331994,539.9553807747197,449.16774361432886,186.76789070853147,27.877584168404884,15.407121533307176,273.4214916427409,244.64659998475392,65.87635299538616,1.989236045137713
40,3.5685147141424136,6.009776360421928,5.911167520450068,5.468317748074516,3.316015411036708,2.866868664424284,5.021963005960917,5.520585013885954,4.067446536504469,0.7373501091968546,35.46388001483976,407.3922010653949,369.1368787761057,237.06106070912796,27.550354720594548,17.58187715491248,151.7088170005131,249.7811198789053,58.40763026396817,2.0903888665019488
41,3.541221120838559,5.856457985326784,6.101466768050486,5.343611858935778,3.5145760241843464,3.0708359307135327,5.346068309014751,5.388275091840384,4.269574351020266,0.6485176703328354,34.509033172019116,349.4840714296808,446.5122198604148,209.26719050281258,33.601678604359165,21.559917741701113,209.7818768012409,218.82560575699168,71.49119898610942,1.9127034694850311
42,3.6421914344763935,6.06617100353743,5.931965099763472,4.617895535608464,3.2859186947822616,3.2315752204488795,5.235227639874892,5.317702015016959,4.1170243023413855,0.6861828634928894,38.17540402235254,431.0271165429053,376.8944217292055,101.2806661422826,26.733532994061516,25.319509383491248,187.77184583890255,203.91475013679954,61.376332847885934,1.986119755180093
43,3.562779663462749,5.996661597523112,5.7784257037298286,5.237738774535418,3.2250419933393104,2.8331508111409884,5.094351394000414,5.77115773480017,4.027015375331967,0.731776006727105,35.261074970130025,402.0842314027507,323.24989852468497,188.24395875072082,25.15463046057148,16.998936973678546,163.09802395327958,320.9090452344876,56.09324388011827,2.078769239340407
44,3.5121702886196333,6.357848260416731,5.8230071782742785,5.54608818523245,3.295256075237596,2.899320719764828,5.257848527842723,5.7316457356390975,3.9440023156910815,0.6906316408975138,33.52093900910493,577.0034584956445,337.98691383677755,256.2332558344135,26.984323202208586,18.16180422372518,192.06781789090545,308.4765216660447,51.624807150520475,1.9949752433122043
45,3.5713175476489707,6.209575532253647,6.226252287581085,5.632791689081972,3.331017372088198,3.2599458890045048,5.435843071330369,5.334655329572493,4.037566262280469,0.6632635133951618,35.563418796169955,497.4900379881033,505.8561233154895,279.4411425160794,27.96677985591441,26.048127614267212,229.4862400124481,207.40125140913892,56.68821054854304,1.9411168695915653
46,3.628489377583272,6.106911141485771,5.76082968998752,5.328452876349575,3.2311088618783943,3.1029352655441027,5.613145596520737,5.697929708929063,3.9857933619896375,0.6846360417199302,37.65588979929099,448.9498287341167,317.6117389081149,206.11883602088085,25.30770416623585,22.263203882994045,274.0047923382599,298.24929850222225,53.82797761349618,1.9830499567267008
47,3.6706292185472966,6.08533376342713,5.847071374801563,5.456209515729251,3.4171830029785752,2.917872618718504,4.86777310760255,5.480970362607281,4.196100230107357,0.6691320174445119,39.2766116593469,439.36643264985764,346.2189487575302,234.2079780571552,30.48342224754871,18.501884998759607,130.03102913162047,240.07955860736442,66.4267761260491,1.9525418126744591
48,3.4823490921678086,5.687174785491536,6.1623168142934,5.4133015938271525,3.3476767501698443,3.050697558397951,5.605312902823682,5.632484253379477,4.049054100070713,0.6978195054216421,32.53606258510223,295.05883746651494,474.5261913403268,224.37114854297766,28.436591534742316,21.13007874679653,271.86698007242734,279.3552455367002,57.343190464309465,2.009366514382674
49,3.6307207165721938,6.3143268669948425,6.0744302059065225,5.420078678700506,3.2670314115754198,3.209977594480016,5.420126984205214,5.493153229566362,4.138866365179509,0.6653205603634049,37.74000666608433,552.4300764906985,434.6017984151114,225.8968950770155,26.23334762578639,24.778531042495704,225.90780740410483,243.02230507650643,62.7316663235661,1.9451139478425632
50,3.5550809014273197,6.2095878489223155,6.2973744451639675,5.258551319193727,3.1534444597960483,3.222128513569708,5.368944420184324,5.399664889960177,4.186301771559869,0.6563924951229091,34.99065064676923,497.49616544580215,543.1439820857054,192.2028489358926,23.41658330934296,25.08144961084085,214.6361824612804,221.33223312167797,65.77907453446574,1.9278251362761052
51,3.4110681057906778,5.638490560663445,6.131513004043341,5.761686969485832,3.2399994790670563,2.9072171992983558,5.379929730196148,5.227202154562853,4.1841929479799305,0.6252105399028347,30.297588012249733,281.0381880582996,460.1318155803318,317.88413768456485,25.53370844599816,18.305786266538306,217.00702584802045,186.27091654713217,65.6405042325344,1.8686393391643945
52,3.6318384498172143,6.157562674235507,5.7290940256351455,5.386839798977102,3.2283074157084353,2.7888375692012537,5.362207396826811,5.832244032116113,4.1068647115062715,0.6919807138200893,37.78221350980432,472.27558146183884,307.6903824659168,218.51175221649882,25.236905211362476,16.262105238501142,213.195033464737,341.123312488685,60.75593126862913,1.9976684266360485
53,3.578233506799087,6.266418970380168,6.099726189002067,5.578085131683258,3.4573012735894193,2.4958675410154587,5.3312602249802765,5.724735392531843,4.136191348305056,0.6812218116983361,35.81022641978079,526.588269229899,445.7357060335562,264.56451422836466,31.73122695918148,12.132254182489154,206.69829644609086,306.35219143972864,62.564082302562,1.976290913060852
54,3.4902326316613967,6.0482061053029685,5.594020898598193,5.45028639787264,3.1310092285651066,2.9113582589833564,4.975007775971089,5.396872867161419,4.073779917659712,0.681909002621533,32.793575642932645,423.3528979315543,268.81432472002314,232.82483689797675,22.897076268970373,18.381748794176506,144.74995071523662,220.7151303640664,58.778721940895004,1.9776494689780884
55,3.4683847264340173,5.842895744018247,5.76986236873183,5.7267240634820356,3.2459479244690748,3.0354847616076563,5.2639911423756915,5.539947146475947,4.119702073792791,0.6899399314315465,32.08487471574852,344.77628037876127,320.493619668448,306.96203132782415,25.68604695605984,20.81106385940863,193.25124741502808,254.664539184499,61.540904884590645,1.99359577720192
56,3.483316895632952,6.221858598099833,5.849009844763907,5.901188751453615,3.257209730642592,2.956161445147321,5.509557035995577,5.5011126610475385,3.99904034417408,0.6514350190398911,32.567566341477516,503.6384240959491,346.8907346981628,365.47166471081187,25.97695322868267,19.224037423650085,247.04167225874042,244.96434296818333,54.54577973313141,1.918291639836115
57,3.5610383112790425,5.971706286215714,6.1977791221046035,5.968275495516463,3.4209938701838243,2.9141501386674964,5.072567077200126,5.681645969718168,4.265523306249925,0.6689177721751699,35.19972645042261,392.17426172082963,491.6559199335252,390.83109928328565,30.599812154076538,18.43314013102737,159.58346504922287,293.4320128626584,71.20217076672886,1.9521235346365464
58,3.4070284226396095,6.379639270371777,5.906795779715665,5.725553310473112,3.2399220308396037,3.0284729252225886,5.504488506974696,5.526180250229063,4.163372438637504,0.6293879806254814,30.17544223766088,589.7149416336181,367.5266304053915,306.6028648946381,25.531730982115235,20.665650487792753,245.7927022676868,251.18262148868482,64.28796464192989,1.8764617967864567
59,3.475747578413225,6.262045056919625,5.778164536833477,4.925554202848447,3.3370654689429777,3.111533383622441,5.151912032062623,5.635943698619293,4.06445989878801,0.6929845838005699,32.321982723468125,524.2900474864215,323.16548737511937,137.76567061711177,28.136438187041307,22.455450835418645,172.76150024919244,280.32333326885123,58.23344807152108,1.999674832917523
60,3.5224709648047368,6.154204072736838,5.833659468896424,5.201179692619704,3.2674681122655893,2.7547396768922945,5.23237481425925,5.694709021723449,4.030837234330962,0.6921266336855554,33.868011820770825,470.6920566890338,341.6064928467588,181.48621358665798,26.244806248612186,15.71694888522589,187.23692888238529,297.29027598720563,56.308034537380635,1.997959947412928
61,3.6064151535301154,5.895610043757019,6.164208951625931,5.851685728138684,3.2914006291981917,2.928951886374101,5.291533745098075,5.6651632920368495,4.118248918675033,0.6774870142391025,36.83377243497268,363.43848166201735,475.4249100436992,347.82021688635473,26.88048689645208,18.708012094921614,198.6478670741136,288.6351090835685,61.451541348971254,1.9689236329931552
62,3.5955611698319405,6.292807480034808,5.99301973256978,5.448264431617472,3.4415214898808077,3.4976253441663485,5.1251734717732695,5.586767519193804,4.239780994906319,0.6373682009736649,36.43614111505677,540.6691180697908,400.62255815593926,232.35454854821583,31.23444492572543,33.03690745250881,168.20331764894868,266.87156673149747,69.39265283005194,1.8914962848758092
63,3.5757099405534536,6.325624881420045,6.262573468130538,5.832222420118755,3.426453359552209,3.185467329893896,5.294609832834018,5.559645757656777,4.200696909949862,0.6621887927992418,35.719970871964826,558.7068301240748,524.5671614338929,341.1159402122218,30.76732836360629,24.17858514161711,199.25986614062572,259.7308123729409,66.7328216065346,1.9390318319298758
64,3.568106303372573,6.146532891681262,6.231902081765741,5.175396314874459,3.256278095157753,2.7304683677888426,5.2279454597351736,5.715167281072446,4.054102634539818,0.7246677189367055,35.449399141574936,467.09510676693225,508.7221950331432,176.866695290581,25.952763447045914,15.340070132335214,186.4094241531872,303.4349579893305,57.633421542294286,2.064045142892757
65,3.74596426974492,6.096365978961595,5.791543912975977,5.551557700863229,3.2776721428711655,3.2223899701135297,5.290513595133707,5.512889749408713,4.2928692983562735,0.6732595281907288,42.349824190559296,444.2404540260588,327.5182939733967,257.638567315488,26.513980048076874,25.088008177322852,198.44531979146356,247.8663648221445,73.1761317170802,1.9606176049833184
66,3.5750542778504504,6.43626338293545,6.009373177563722,5.594079240008288,3.3548934642667443,2.7911460255682816,5.288510903287788,5.514137907767063,4.043896276447166,0.6734337145064507,35.696558295527026,624.0705250743031,407.22798062101714,268.8300081842738,28.64255257281567,16.299688962383367,198.0482926618531,248.1759344529221,57.04818584677964,1.9609591474856212
67,3.493349303038793,5.970000965385298,6.03213060152926,6.512838301449113,3.38352803239725,3.0709608716641594,5.607494016139852,5.6324495306450375,4.2615179893086585,0.6938231100934319,32.89594187959898,391.5060487038888,416.6016966912699,673.7359721494896,29.474575149640113,21.562611626603967,272.4605999036163,279.34554572709783,70.91755387682598,2.0013523160506645
68,3.4492401368756305,6.363917692570611,6.311759162717457,5.264397788111935,3.506309961966413,3.1751633777846986,5.393193041392583,5.659877582822625,4.046045440044328,0.6511299257488123,31.476465413963126,580.516191202459,551.0134189774626,193.329848191065,33.32506984599537,23.93072929854845,219.9044296732428,287.11349278125715,57.1709235755722,1.9177064711965208
69,3.5259764104599465,5.985590638671965,5.821888934190789,5.265420697052098,3.399478063253829,3.1528606672426283,5.417171311671377,5.5678654297285055,4.0802239994946685,0.6965608073927677,33.986942626610215,397.65732369438814,337.60917321255465,193.52770820031373,29.948464763185967,23.402916871950755,225.24108369643128,261.8745126647232,59.15871988918628,2.006838919784614
70,3.691998493174919,6.226495311372028,5.821943851532049,5.7895994119791325,3.4027690429944504,3.240636158305543,5.414990165649597,5.519554867243923,4.210249831427934,0.7037361689285746,40.1249563329789,505.9790733275332,337.62771431984174,326.88205311024984,30.04718691117757,25.54997040432359,224.75033539419567,249.52394118564587,67.3733696928673,2.0212905002312027
71,3.5597739975341702,6.128113015047831,5.768067807449138,5.663124126131695,3.426113366582366,2.3868199319245478,5.5832177356980415,5.422647846272493,4.087679310328643,0.6549518736968446,35.155251073795036,458.57002900397276,319.9189899855455,288.0471339033078,30.756869466338358,10.878843414083777,265.92590987998284,226.47800822334332,59.60141469772717,1.925049869613369
72,3.4630106229485933,6.034278110137124,6.488555027786871,5.189318040964827,3.2829858327875177,3.112767370890218,5.444748753854573,5.627782875212485,4.169267676235031,0.6432355660412133,31.912909771289183,417.4973137494361,657.5725024028503,179.34620445369788,26.65524209547792,22.483177679609717,231.53909909743908,278.0449733404538,64.66807679301566,1.9026270061736064
73,3.5064020235091617,6.353862675984009,5.845471946891313,5.351066079182512,3.084188572763205,2.790461024504013,5.1513225610447995,5.6775165903802085,4.243275556531725,0.6541448391409181,33.32813794456238,574.7083392277907,345.66563911522763,210.8329427120146,21.84973018085805,16.28852748134652,172.65969236114762,292.2228190997592,69.63557393589235,1.9234969145751863
74,3.557514867733505,6.565630492395444,5.650791341973486,5.11919708437446,3.2030229706705535,2.679444703924562,5.55379686035326,5.966299394391802,4.128680836926897,0.6421882320861265,35.07592044128212,710.2595683117797,284.51652663181824,167.2010673620361,24.606803522851024,14.576996499081488,258.2161075194973,390.05954009900256,62.095954191819146,1.9006353634457571
75,3.5965848907215814,6.075098393119762,6.1313534006661286,5.729887730707997,3.4556309207965374,2.8251155094094127,5.64748663952617,5.5246350972883,4.172868482635431,0.7253640249787853,36.47346065299019,434.8922908205103,460.0583828488134,307.9346948265018,31.678268857278447,16.86289269637378,283.5778360707441,250.7948056169991,64.90135375837654,2.0654828504810303
76,3.4313598256977427,5.955351177275296,5.868439677080238,5.705455123162628,3.2757996372442832,3.2737410277653978,5.323363150410564,5.311821583706541,4.1588272863189335,0.7343209858087512,30.918658162292644,385.81237542933593,353.6966684689856,300.50221444896283,26.464378924929854,26.409955141500483,205.07241289711646,202.71916218707742,63.99642908901681,2.084066401294173
77,3.5246712252580394,5.761785771647387,6.092509805938032,5.616342358491613,3.46717092029994,2.641546244614954,5.150585545027663,5.794739080718975,4.321296580269991,0.6640196178267476,33.94261230796694,317.9155468761138,442.53068467319383,274.88212199815047,32.045953524176625,14.034888208878774,172.53248628457962,328.56644347656163,75.28617961188627,1.9425851116611088
78,3.469600203776043,6.023576828594852,5.792924078532262,5.251772302731345,3.394829416856017,3.379429248770073,5.404600542405183,5.623178340773702,4.066604636292491,0.7276249649039794,32.12389686445181,413.0533777658472,327.9706355231007,190.9043090433635,29.809568031369356,29.354012492509284,222.42735244026298,276.76764868465165,58.35847756140647,2.0701580663219805
79,3.5746172911853367,5.948943995647878,5.948063486468522,5.044353314997019,3.1874045156524717,3.06953135702044,5.353371006331949,5.397282402266816,4.154119789446644,0.6188756080522045,35.680962783325036,383.3483077599693,383.01091461677385,155.14393749297267,24.22546894907633,21.531809578761482,211.31945776114816,220.80553946983017,63.695874085150756,1.8568390527658944
80,3.4170537961071124,6.242976429342897,6.0983932247518275,6.038049282803915,3.4100852935422874,3.1892229524583526,5.367811128908193,5.341523614791706,3.98125544155352,0.6790455031490907,30.47948383436913,514.3872720596528,445.1419520866662,419.07474071275146,30.267825799383928,24.269561511071743,214.393074929997,208.83064548262868,53.58426392873157,1.9719945710296447
81,3.5450503329820315,6.036205220768617,6.136403001000161,5.3236392121110425,3.6062596307919073,3.0149721981551236,5.558618844023738,5.593992380782894,3.916775501104079,0.6861748595085401,34.64142890479976,418.3026530010639,462.38736908857385,205.12903335115243,36.82804439125714,20.38852409408545,259.4642281637017,268.8066588320684,50.23819033474661,1.986103858372276
