,log_l2,log_l4,log_l5,log_l7,log_l10,log_s1,log_s3,log_s6,log_s9,log_alpha8,log_n11,ls_2,ls_4,ls_5,ls_7,ls_10,s_1,s_3,s_6,s_9,alpha_8,n_11
20,4.870633379852861,4.963172245255659,0.8198230298027932,0.29425856964590286,-1.8379706381314576,6.389514387172393,1.7353827760865093,-0.11553312036395869,-1.7248092572308182,-2.1070827047494554,-1.5883528045913036,130.40348568557081,143.04685661943893,2.270098062280571,1.3421308931143567,0.1591400513865197,595.5672943355299,5.671098149156075,0.8908910651121135,0.17820704023561085,0.12159216978371205,0.20426179386839935
21,4.823890786177451,5.006760887491889,0.5397005062756375,0.2741937146789951,-2.171713881666954,6.121838722094289,1.4918648057732098,-0.13252217607713473,-1.9053201205352195,-1.9781903839136326,-1.639949472495104,124.44835196484328,149.41996338377186,1.7154930058508857,1.3154696033305089,0.11398209758279214,455.70183366049184,4.445377560142784,0.8758835102305473,0.14877500906277843,0.13831931582857276,0.19398984386605095
22,4.828181213126417,4.237149481441043,0.26380296690235117,0.7535453124198932,-1.9845590491006377,5.88240710034445,1.171397746210052,0.2045649900178117,-1.6741409571817825,-2.189610798036898,-1.6289898637552742,124.98343557563204,69.2102851864326,1.3018716592228186,2.124518763342157,0.1374412055802524,358.6715618870499,3.226499315389347,1.2269911954342383,0.18746915436059175,0.11196031531316655,0.19612758968565758
23,3.965170491080536,4.7302487458402345,0.21735525772752814,0.630758832795309,-1.8871810127070858,4.8855299699061225,0.631697821839362,0.15898598954509746,-1.7712903769893362,-2.1332199460265406,-1.552458529564527,52.729258491600774,113.3237476538545,1.2427855328864972,1.8790359124751048,0.15149827917060574,132.36059388115717,1.880801135243021,1.1723215218078453,0.17011333680353966,0.11845525957522038,0.2117267968351156
24,4.849376614627696,4.2285437720876535,0.34306126304378465,0.8838703665411582,-1.8818655367884338,6.4817032029520085,1.3427039455388385,0.23375855471419993,-1.455758173463313,-2.2611401426323967,-1.6650114213323464,127.66078317094278,68.61723704781333,1.409255094538485,2.4202488526156896,0.15230570866014717,653.0823312999478,3.8293839647345895,1.2633394280318426,0.2332234730043793,0.10423157811652942,0.18918849718494
25,5.6941426293663095,4.163310949778802,0.4706408482546832,0.7780348761572616,-1.7677125881661278,7.0121267545476895,1.1681310489274912,0.09160012105157533,-1.8293759475356368,-2.119123188340963,-1.491289644097061,297.121940723438,64.28401176988584,1.6010198753217773,2.1771896116877523,0.17072305647234562,1110.0127209407462,3.2159765156019864,1.095926496513098,0.16051370549980726,0.12013691979635624,0.22508219236190222
26,5.599380675083919,4.265169274536059,0.9380270863145312,0.7546419570156814,-2.0405273161841833,6.610719859509654,1.6618236459799998,0.27086135065999023,-1.7046918104962963,-2.234253267035758,-1.5671663189112317,270.2589774661918,71.1769674018398,2.5549357749006236,2.1268498833340748,0.12996016270963903,743.0176946010738,5.268910716249242,1.311093275564665,0.18182841515017745,0.10707205424076378,0.20863555212064885
27,5.669422930871058,5.438439189782895,0.6294263712047931,0.9925918078906958,-1.4223455437116412,6.617933282890722,1.7872656735309602,0.24270944055664137,-1.531432728447762,-2.315335837297087,-1.517487580601809,289.8672126983455,230.0827874936546,1.8765338366247086,2.698218682045627,0.2411477304890719,748.3967732734616,5.973097717769985,1.2746981947072795,0.21622565264194055,0.0987330202029847,0.21926207380025348
28,4.340037080372256,4.394253669116034,0.5933499520079939,0.20997020303669078,-2.371441994971479,4.841388270987156,1.218351270997876,0.008541376735568429,-1.8363882271409757,-2.113844715731902,-1.6635344109831156,76.71038373514443,80.98416721752176,1.810041823664972,1.233641300644516,0.09334602468368716,126.64504739026172,3.3816077801488373,1.0085779583721752,0.15939207570329436,0.12077273582932281,0.18946813701786364
29,4.4729316460262005,3.984432131703241,0.10250740360830723,0.64247822418552,-1.9304092715723538,4.86483537838661,0.340445070365616,0.14537951279984132,-1.9250638049617892,-2.0788574595231792,-1.594549183076882,87.61319776622982,53.754755187711474,1.107945504673982,1.9011866126100727,0.14508880560694307,129.64959372964768,1.405573030273413,1.1564783853447638,0.14586644955606431,0.12507303159573183,0.20300002372328532
30,4.625491560249559,4.002850584686593,-0.052761415029148495,0.6257681424086804,-1.9889917212874924,5.963573459892469,0.17207150890647493,0.04056187864431582,-1.902469688234323,-2.2248759104786653,-1.552676685199672,102.05292591685189,54.75400872220105,0.9486063086942965,1.8696815876956259,0.13683332204051596,388.99771123732813,1.1877627657936853,1.041395747865898,0.14919968712466855,0.10808082950113633,0.21168061247914674
31,5.130159735961516,4.398885881547702,0.3517450871824893,0.6700562388266553,-1.8078761881743186,6.253106196587724,0.637785219883297,0.1051111731348488,-1.7450815703951328,-2.2396909953091106,-1.5798017378869305,169.0441183131502,81.36017328131442,1.4215461072048237,1.9543472277403524,0.16400207674246253,519.6243759385037,1.8922852390870806,1.1108340984003175,0.17463074368705733,0.10649140563955117,0.20601593931158155
32,4.9715116951928895,4.12514121843168,0.05803797300263153,1.0113623719975513,-1.9246677974304112,6.312831744090289,0.5287425424483788,0.5357756923765618,-1.6195776339885852,-2.1933973386585395,-1.612477294176332,144.24477677389277,61.876546742294636,1.0597552370346455,2.7493440941103473,0.14592422520770545,551.6047427715916,1.69679731597002,1.7087732106566105,0.19798230242217227,0.1115371746564427,0.19939304650049103
33,4.882610747018919,4.57647723747161,0.4720771265430692,1.0873135310012465,-2.0654934887918674,6.189139399328627,1.232266835455284,0.5935916476218406,-1.6895059931195664,-2.4913706878512656,-1.5904139307249183,131.97476723711713,97.17147851306912,1.603321037567074,2.966294500708657,0.1267557226025606,487.4264461336803,3.4289936974163546,1.8104793557072887,0.18461070042645464,0.08279640074067457,0.20384121812567765
34,4.995717240682958,4.368102326422325,0.27050443441460714,0.7196052815800194,-1.8191186633626972,5.630987142278334,0.6415884266668406,0.38914446522692203,-1.7592737033942156,-2.04408286677933,-1.5904357721380575,147.77890042076342,78.89377492279915,1.3106254085750348,2.0536224480350214,0.1621686131099528,278.93733260654506,1.8994956938788352,1.4757177258306682,0.17216986481208996,0.12949890327733032,0.20383676599403838
35,5.0168494150111105,4.90444295473311,0.6250717113791953,0.9566421064976292,-1.8998317957389261,5.926658725868983,1.5184329472008589,0.4626244044986344,-1.6837299551352258,-1.9312114291487301,-1.64661097634241,150.93502029296866,134.88775049215502,1.8683799367303686,2.6029413823630008,0.14959377941767793,374.8997758575232,4.5650658878231605,1.5882366958161525,0.1856801043300432,0.14497246818898685,0.19270187444429618
36,5.023701392209459,4.264278489548431,0.2637543362458228,0.2457399052626077,-2.7540457122738164,6.384388379485271,0.7491810635310489,0.027147490916447636,-1.824524995344233,-2.2245794214506827,-1.807096518189275,151.9727748856753,71.11359225881704,1.3018083498887145,1.2785669817475693,0.06366974994798756,592.5222230037717,2.115267037790932,1.027519341357256,0.16129424145193227,0.10811287903215104,0.16412999409936538
37,4.937283025973915,4.736136889351239,0.23278742220528342,1.0106275136825429,-1.6432512217421231,6.300340618735098,0.6474300699912747,0.35551876589289316,-1.644590491485893,-2.249891803383036,-1.5687966987604063,139.39101284377503,113.99298248506673,1.2621131535773535,2.7473244579060863,0.19335039427715198,544.7574331156354,1.9106243433723955,1.4269207001006938,0.19309161926760013,0.10541062901834325,0.20829567406110658
38,3.888535892933116,4.829286690780726,0.23803397472438853,0.8748555884987982,-1.968996361992286,4.675008068704734,0.839419757913261,0.3213967506444326,-1.7831453127566346,-1.836218750556192,-1.5385906102948033,48.83932814647061,125.12167836890042,1.2687522976022985,2.3985288937973865,0.13959689067658407,107.23343232345691,2.3150233130356574,1.3790526123816995,0.16810856084679995,0.15941909121710998,0.21468346096547822
39,5.405404799469681,4.450486832637776,0.49244546650661714,0.9285569383774754,-1.4726558740025082,6.390049224606657,1.2990276800041582,0.28182562073278283,-1.326323388443031,-2.1545619275591683,-1.6108187405714995,222.6063131653678,85.6686401419112,1.636312879456191,2.5308543623877364,0.2293156422595593,595.8859112156863,3.6657306710244826,1.3255475518211621,0.2654514311800351,0.11595397572945855,0.19972402495342476
40,4.379526456942999,4.846922819015432,0.673619878447558,0.6692834249503328,-2.180322921522342,6.233536228243348,1.2658329007025153,0.36783369316481296,-1.8333023102929005,-2.213948193875608,-1.6138909167909024,79.80023560882927,127.34791371717134,1.9613242413514695,1.9528374645417181,0.11300503299054308,509.55420124109264,3.5460450098427256,1.4446017718466186,0.1598847061124582,0.10926838298247857,0.1991113791133693
41,5.2525728901031,4.717705496597061,0.31509455764024175,1.0393837748981947,-1.4859067113662816,6.033957626414366,1.1265443445732068,0.424123947147648,-1.8117905677926132,-2.2817635965600944,-1.4720949509153307,191.05720581784428,111.91117727333128,1.3703888855699982,2.8274741168726027,0.22629706150822934,417.36353409433013,3.0849774401434025,1.5282510043982473,0.163361365168169,0.10210397761284819,0.22944430677963
42,5.636323756509912,4.4809154036694165,0.3770208192082207,0.6228230751356503,-2.263963014931088,7.104331484377123,0.9184009227051377,0.43269973409847695,-1.9607147414993533,-2.212510622377153,-1.5862327459884369,280.4298926116613,88.3154799988058,1.4579346621005673,1.864183349954775,0.10393776058181492,1217.228076690274,2.505281047126402,1.541413317347711,0.1407577795326522,0.10942557705732571,0.20469530020877866
43,5.8176742249748,5.390655611330421,0.3253249911382675,0.7719865483380304,-1.8009760365748737,6.71237288702594,0.9673261993082106,0.1834153250144837,-1.7155241514646886,-1.9566516273291856,-1.551694217716844,336.18924311698527,219.34714489716814,1.3844805167738368,2.1640609982932992,0.1651376291710639,822.5200728527566,2.6309005428447834,1.2013132399237598,0.17986941718213556,0.14133085791427172,0.21188868399266406
44,5.458882317164361,4.0058167799508055,0.36270218917460684,0.8236096598849529,-2.1394640503850377,6.265022909208595,0.6615853700704187,0.1424312043460706,-2.17951516978368,-2.1692193461664147,-1.5381491872606752,234.8348067982348,54.9166609133937,1.4372077794659137,2.2787103794315673,0.11771791699031996,525.8536327118966,1.937862128998738,1.1530737517658676,0.11309634987814104,0.11426678490532753,0.2147782481092699
45,5.206061762131797,4.196795735602294,0.4780048391092756,0.9671997733726023,-1.937671215997771,6.706913762040051,1.1445715578430862,0.32403840136476647,-1.7218633566163746,-2.2913757129067243,-1.621131448466591,182.37440824676352,66.47299238382332,1.6128532881380457,2.6305679498067978,0.14403899520980434,818.0420670893644,3.1410952908625633,1.3827004036825474,0.17873279449461407,0.10112724405910808,0.19767491352878133
46,5.660155426782295,4.231506315747598,0.16287624049588512,0.30509365748505884,-1.8723812371829291,6.367820632486906,0.11801217939704722,-0.16945760347271066,-1.668979804818864,-2.1413695583108474,-1.5683205431740186,287.1932766141814,68.82082002121754,1.1768910292250454,1.3567520670423296,0.15375709343718627,582.7863382591901,1.1252578162456082,0.8441225415861026,0.18843921238490116,0.11749381814535555,0.20839487882650842
47,5.005592992002359,4.62114013975421,0.46622299747702944,0.7316004693752045,-2.134381177655656,6.123073402404456,0.9840574822829866,0.27176708615194156,-1.8513643534698578,-2.1440344407678635,-1.568334644391635,149.2455583457427,101.60981550246228,1.593962409315006,2.0784043697179815,0.11831778541628554,456.2648272288359,2.6752891883067957,1.3122813172221321,0.1570227855190226,0.11718112775718721,0.2083919402256909
48,4.935052505779876,4.045814182614566,0.18077064415758298,0.5035702864680771,-2.0968753146291452,5.5814263358601055,0.33138361649792913,0.2486714320669892,-1.7629665037182654,-2.072755105937494,-1.5348798608707093,139.0804448675927,57.15770390336166,1.1981403472885552,1.6546181985393902,0.12283966449743884,265.44995668663984,1.3928940269596384,1.2823206344042548,0.1715352483566231,0.1258386049825675,0.2154815773838224
49,4.842626720581389,4.450089380691162,0.7213336739878435,1.3458020524162118,-2.2027054794748113,5.629665701771303,1.3367948958710423,0.8032839284674445,-1.7694617969702768,-2.296126440898216,-1.6452673390509707,126.80198805930878,85.63459773968069,2.0571749826853156,3.841266202248645,0.1105037878446423,278.56897694996053,3.8068226682481106,2.232861459173728,0.1704246872300232,0.10064795541647775,0.19296096989510458
50,4.932199578195768,5.052144332909315,0.4590940354732355,1.0043153520222055,-1.8571772133033801,5.9347675987244095,1.2064103643969446,0.267600745289089,-1.654811256449541,-2.1657890034996665,-1.5747272041093483,138.68422389363622,156.35738755653045,1.5826395200416015,2.7300375181709726,0.15611268179148124,377.9521494025551,3.3414684444530165,1.3068252796950168,0.19112812650248107,0.114659432205342,0.20706403119406078
51,5.067941714134153,4.237738547012246,0.45728305402554315,0.8420640183123403,-2.084058420864412,6.982908756148469,0.9153794716569634,0.18748817209067492,-1.606416828886089,-1.8732816250547115,-1.64274658976333,158.84703801816454,69.25106659289108,1.5797759829213387,2.321152938096082,0.12442422027739199,1078.0495941853035,2.4977228871357777,1.2062159823233405,0.20060513032398614,0.15361871472166214,0.19344798969202906
52,4.4368227269843805,4.359728520118153,0.710857419433423,0.7289112810665482,-1.7999119060660025,5.661280971441094,1.6458412056453904,0.4373664598036688,-1.7482158081520585,-2.0890160931678143,-1.6022896647820928,84.50601599064035,78.2358920690437,2.0357359901557883,2.0728226574876993,0.16531345069235864,287.51670745650114,5.185370035356258,1.548623481341488,0.17408426625912488,0.12380889232414606,0.2014347714718796
53,4.607662264339147,4.228987360244956,0.7957330887785179,1.1994457612465501,-1.6132771213561168,6.255852448168407,1.3755574348684647,0.5295398904007707,-1.8899952734374037,-2.1533885820782164,-1.515486002862767,100.24951861594077,68.64768159347527,2.216064973836461,3.3182772951155335,0.1992336302836499,521.053356474212,3.95728203519526,1.698150793360038,0.15107252288841935,0.11609010965332289,0.219701383395674
54,5.010936773738051,4.773553401468502,0.2814401430994722,0.1718010125709324,-2.120947502546452,6.910323684505082,0.7567280792113729,-0.16890231548950269,-1.83961150637406,-2.0418812342421484,-1.6026280039698615,150.0452287637024,118.33900171399999,1.3250366813589396,1.1874415237673983,0.11991795210063622,1002.5717067020606,2.131291383227608,0.8445914028542667,0.15887913765114609,0.12978432635939566,0.20136662972307343
55,5.294082285380177,5.195962650302445,0.8293012073882449,0.4327911517888694,-2.32351768926999,5.290450476121728,2.3133822571972216,-0.10470110448551218,-1.9035351842133532,-1.9928357216707133,-1.7047159455045706,199.15477482835487,180.5418578442311,2.2917167458682,1.5415542362342645,0.09792849697988118,198.43279451424237,10.10855663934751,0.9005936657684913,0.1490408001197289,0.13630834435181027,0.18182402677283024
56,5.467380150370906,4.351942879546422,0.26530979897319384,0.17131214999295918,-2.4702728410267785,5.610784978539869,0.5419363644994197,0.11685437682700253,-1.8047663457374898,-2.049546510533912,-1.7423780111679992,236.83889696937283,77.6291405730286,1.3038348399114108,1.1868611699110962,0.08456178392984108,273.3587345464563,1.7193328961213241,1.123955743770878,0.16451289122504298,0.12879329674984036,0.17510350702938046
57,5.483682091200443,5.139948069285541,0.5547778805947181,1.115023476600825,-1.7752591545773173,6.8414831299879895,1.3951627794038388,0.2702882873544449,-1.5487571104893192,-2.2002095829318975,-1.6061907265438826,240.73147271865562,170.70690315969364,1.7415541088464173,3.0496397735179066,0.16943953277860818,935.876131882668,4.035631436848173,1.3103421513597073,0.21251193861262685,0.11077993834488546,0.20065049274189223
58,5.627632537585925,5.1440013242039315,0.5225515263273532,0.8995081913802021,-1.649931777904429,6.1733164417916075,1.4228422078254228,0.2890564544731908,-1.4227579024181525,-2.0013660045459547,-1.605534822884386,278.00317586103046,171.4002259122481,1.6863248674311753,2.4583937545559773,0.19206301111490917,479.77461511855455,4.148895722313935,1.3351671025562843,0.24104831162237572,0.13515054083269215,0.2007821433046846
59,4.685284178557401,5.02148662523586,0.3688184173818321,0.7271051695675068,-1.775224129699342,5.582502895171166,1.1147178489571539,0.28190885134550053,-1.6252081458007108,-2.0132181835368574,-1.6152822848858817,108.3410561389652,151.63656305583277,1.4460250068272738,2.0690822874299926,0.16944546748149844,265.73588318993603,3.048707861716139,1.3256578825474699,0.19687069313116054,0.13355816761876377,0.1988345345341431
60,5.198115664103279,4.867528079098188,0.36927834745971466,0.8676758767626634,-1.8942520929078785,7.129621439693009,0.8906242919147535,0.3005891668432895,-1.4311932155720415,-2.1178975549488444,-1.6024871514824168,180.93098570430848,129.99917172617728,1.4466902301876734,2.381369820060646,0.15043080124714953,1248.4042811409477,2.4366503576755116,1.35065433395442,0.239023545403109,0.12028425388723221,0.20139499471135097
61,6.013679195775675,4.633021027789953,0.18839286542072892,1.3069546862500947,-1.8332664934447103,6.616263438358729,0.9104507854764151,0.7957887235714094,-1.5937028637077246,-2.2062599464322115,-1.631388105810892,408.9852925151891,102.82423022135545,1.207307731651857,3.6949044184217543,0.15989043278125994,747.1481098408977,2.4854426823560725,2.2161882675819937,0.2031718992958559,0.11011170302116331,0.19565779182147694
62,4.573950887340373,4.983771858712311,0.3510214638309731,0.9981461373458311,-2.035102628693481,5.626959425583584,0.6704564883840337,0.26735178811979277,-1.7201169081832288,-2.0233535666167684,-1.6165183012556548,96.92629917041097,146.0241265958286,1.4205178153392668,2.713247175513223,0.13066707162502447,277.8161115513483,1.9551296109170344,1.3064999766675598,0.1790452148371108,0.1322113412565445,0.1985889236154098
63,4.881691355208389,5.262384449159521,0.7097957772922732,0.7302677739787673,-1.856931357953544,6.361515028739729,1.9274864008544639,0.15401085539455278,-1.6229879338659456,-2.1346195962079313,-1.627580177106455,131.85348647773418,192.94100124873583,2.0335759138572795,2.0756363346659956,0.15615106764796768,579.1230802054959,6.872214520885729,1.1665035495659875,0.19730827337434648,0.11828957962370387,0.19640426309589126
64,5.057158890515113,4.982764478700429,0.24045828321198312,0.8848629139077648,-2.1872887182621774,6.282634051339335,1.1631102731266179,0.4640705212919373,-1.9554815245887203,-2.4153212312199948,-1.630561708631955,157.1434198384875,145.87709887826918,1.2718318759817395,2.4226522567898185,0.11222059817876061,535.196543970708,3.1998702852561185,1.590535133077522,0.14149632632707204,0.08933863595283535,0.1958195496975957
65,4.100866491739474,4.5069070750426725,0.08983332235494929,0.7180834452712054,-1.9312684787434315,5.546354668638719,0.34355397943632915,0.17697669552520462,-2.020770927102875,-2.0636786899826,-1.5697176713041314,60.392594616649916,90.64103858833985,1.09399192451035,2.050499547703279,0.1449641978043471,256.30154684403385,1.4099496287149769,1.193603276505541,0.13255323679708708,0.1269859675979868,0.2081039277744054
66,4.835685148388292,4.796313543997154,0.3453396616512206,0.6683980864008587,-1.7934425173742572,5.609779737501452,0.8275826291274953,-0.059193644410451995,-1.5964607313989632,-2.1476645388082884,-1.5515518549680793,125.92483085218562,121.06329935773849,1.4124695999551677,1.9511093073684658,0.1663863945641803,273.08408119781745,2.2877816336566386,0.9425242369343,0.20261235001511502,0.11675651992524673,0.2119188511954414
67,5.418400162376864,4.21758606889355,0.3321410103540143,0.3887219735646798,-2.2367980387261133,6.78575161915143,0.6539881373909444,-0.05321278755045311,-1.787768571952458,-2.041046180740324,-1.6977856725676541,225.51804149607776,67.86945420372754,1.39394939595238,1.4750943790843554,0.1067999267063816,885.1451290153757,1.923195522857525,0.9481782304916525,0.16733314525178633,0.1298927484784387,0.18308849339337036
68,4.630252386888672,4.853787760960164,0.3564798855760859,0.5156993320209344,-1.8792227152200531,5.935284987373304,1.1504457653851872,0.05354734266455058,-1.513132858254902,-2.067741555165685,-1.6004004659534155,102.53994058148307,128.22515741998419,1.4282928009428557,1.674809340147962,0.15270875783091095,378.1477481504039,3.1596010365924494,1.0550069374248388,0.2202189812738393,0.12647108738419463,0.20181568150029763
69,4.676983354043187,5.014984746621363,0.35256463235928337,1.2023742264574417,-1.41867735747046,5.783847368486376,1.0046861862621326,0.48367614075835036,-1.606498529087792,-1.8063324200942388,-1.579086631959551,107.4454582870666,150.6538387683449,1.4227116059847913,3.328008997255102,0.2420339296542421,325.0072105808948,2.7310500972968974,1.6220262523880873,0.20058874151386968,0.16425545344071282,0.20616331521933015
