,log_l2,log_l3,log_n4,ls_2,ls_3,s_1,n_4,n_1,n_2
20,8.222118190908903,-0.45669049437475856,0.9702379633509496,3722.3787465654696,0.6333763432702845,313.40276585079835,2.6385722681520996,8.332971680445336,98.59992142446696
21,8.773087086009644,-0.5452379101948033,0.7409171875106533,6458.078366312689,0.5797038494768036,357.6805097509376,2.097858762225968,9.318744561567641,95.05156358187672
22,8.452649459972932,-0.4937832078859406,0.7421581090653242,4687.475576755496,0.6103130798125294,354.7659193827302,2.100463656282991,6.569093208600507,83.59426615580634
23,8.541153374555526,-0.47490434679102883,0.7414272961072856,5121.247673388204,0.6219445446113528,311.337945123675,2.098929171004249,8.425028224783109,58.21054504229099
24,8.439254505201085,-0.5257663147698142,0.844476608688889,4625.105706760308,0.59110222040157,272.9914269023061,2.326759690015341,7.440600256283937,90.08321322399819
25,8.64258299193267,-0.439605725375028,0.694797776388281,5667.951205090093,0.6442903983666411,411.0068259736237,2.003303917622876,7.867429323579057,76.88470755004327
26,8.622599711287044,-0.54464556551025,0.7686431420021252,5555.8111403955045,0.5800473356917297,411.8668689484625,2.1568377449045726,8.512188679305043,97.77199985988847
27,8.345903897795361,-0.48229442235510495,0.8078185297418241,4212.888929158414,0.6173652688676268,306.2587863204097,2.243009587059506,9.009353517957454,83.61841614795651
28,8.206754841364264,-0.4639652481805656,0.8419386549878387,3665.627600844056,0.62878540552429,260.7945777352735,2.3208619688859002,7.437218794473207,70.70885113376868
29,8.704921730212686,-0.49709332367943726,0.7192071395254608,6032.529756667572,0.6082962127214151,331.7669655079508,2.0528049773198065,8.378113742140602,46.33781824696527
30,8.398549730199262,-0.3708405201485096,0.9043707663708466,4440.621975552608,0.690153998439805,349.6062971810443,2.4703769896220145,6.883240344855948,139.95267975624483
31,8.66361252769201,-0.47494658562852243,0.8161922027132643,5788.407720736141,0.6219182749516068,358.51987060198786,2.2618706738908814,8.676784301512868,69.12081454886969
32,8.420197976471579,-0.4376378413587776,0.7782913939208538,4537.801744246888,0.6455595354911732,262.9208108268343,2.177748171135006,7.290766622352633,79.63778037616113
33,8.740950867691197,-0.4848971993502825,0.8129572765562876,6253.839459838076,0.615760494089589,308.8903747261134,2.254565511485242,9.384747997763913,70.58155296690096
34,8.910330485357154,-0.4414241560895896,0.7021651118017564,7408.108965304058,0.6431198655061562,344.1398792479212,2.0181174305749465,6.1953479083306995,58.03825126194984
35,8.40039129652855,-0.5444877290715205,0.8607395602688824,4448.807209976678,0.5801388955230387,322.08183272094135,2.3649090398878427,8.134832079223177,52.872657542450135
36,8.565868380665306,-0.4478774950315463,0.7340028860808812,5249.3964163672445,0.6389829578244448,375.2477900008929,2.0834035657685477,9.203452135030275,72.83114113222551
37,8.692117833985291,-0.35403533133174125,0.7487416962126116,5955.782253700775,0.7018501696161527,320.3588449684345,2.1143378627242853,12.637014675766675,73.01533761617081
38,8.469287708155457,-0.519593477790936,0.8488759320937858,4766.119392163016,0.5947622829086706,298.6026894068173,2.337018407539614,5.897937742634942,75.3349177066327
39,8.428497250775798,-0.4443643919208765,0.828162304645722,4575.618916138157,0.6412317185926378,369.1042669604187,2.289108189109432,11.462079380056553,55.900095227371935
40,8.787075961396024,-0.40793799888358984,0.6663944359600453,6549.054462875989,0.6650201095334399,335.88340507259136,1.9472038802066745,12.32783674632558,57.30190244550001
41,8.527615411871928,-0.6569986057402462,0.804961180207541,5052.383604847677,0.5184049394443954,383.0296049140508,2.2366096724114115,11.041239434882387,108.47594427864512
42,8.696567961870887,-0.438571003501182,0.7486261433985203,5982.345307043632,0.6449574047584811,411.310190635428,2.114093559149562,6.879354812986683,77.63595223857949
43,8.642982005156016,-0.4507607031001598,0.9271570969299713,5670.213243831876,0.6371432903512024,346.05710199135706,2.5273140460725476,5.037533689353461,75.36753634008139
44,8.54648058428747,-0.5506570699972922,0.9180200005497738,5148.602431408082,0.5765708384893068,316.2665387748791,2.5043269118073166,8.467983122243602,99.63439107875502
45,8.723173807140606,-0.38333412650351417,0.8244079361147073,6143.646928676867,0.6815851255806362,325.71547226741603,2.2805301460035245,8.42033332509947,70.86077045069985
46,8.950362744845464,-0.3779006592693821,0.7656043163856954,7710.688366328789,0.6852985753456864,422.33140833107296,2.150293439652189,9.427724200127159,86.56192360825942
47,8.525166839857802,-0.3183094735107953,0.8575046170387365,5040.027613189275,0.7273776494642679,379.08629145174257,2.3572710542851234,6.3135648694357664,72.70441246866139
48,8.13544198324232,-0.5564860721482419,0.7219616136423225,3413.3243676002317,0.5732197819776911,278.27074964395143,2.0584671700985444,7.641291508783278,59.151426133622756
49,8.44341675385928,-0.44839362149845613,0.7533470705713925,4644.396665816295,0.6386532469015933,313.52567825690215,2.124097636559193,9.641257144050556,80.4329647371779
50,8.389307469902768,-0.36387763798535955,0.784811913338315,4399.769666013272,0.6949762282317837,337.42189702502526,2.19199461700819,5.688248501412222,63.80618860410019
51,8.727847903221475,-0.3724397844522898,0.8194044886611858,6172.4301400535505,0.6890511419005964,409.1620449255455,2.269148131652415,9.402160615745863,106.05979696161924
52,8.649816711568544,-0.508384729681785,0.7792453764537179,5709.100225824622,0.6014663252948662,315.20876551983326,2.1798266961318804,8.500363628581272,123.27685502883675
53,8.505620674394605,-0.42728555867515594,0.8231051414458868,4942.470934972008,0.6522772621999714,304.8695042376411,2.2775610179892527,10.621606644705171,94.02707336360463
54,8.440113709029363,-0.451705522162369,0.7088350707552729,4629.081322977511,0.6365415895190886,275.76069343762,2.0316231823345103,7.143166683894025,71.66784344018673
55,8.79321990553094,-0.5146783478436259,0.8395035383761458,6589.415348182722,0.597692812884984,354.95521430742224,2.315217274885406,6.832999143302755,76.57936585256014
56,8.896315296932492,-0.43610941687825494,0.7924330097224869,7305.00710592535,0.6465469789129732,384.28565308954217,2.208763838018296,7.395491514488456,55.50010592941649
57,8.539641889533272,-0.32957006218374285,0.8439554355016133,5113.5128312562165,0.719232892386734,429.7518903900293,2.32554736119575,6.082207301914517,81.52737192489064
58,8.683538438919621,-0.4026188723027305,0.7056531894804123,5904.903810035031,0.6685668601201469,417.0751588043301,2.025169072124594,7.143210909657075,104.4167277071021
59,8.447689047607637,-0.34474104343941786,0.8590556983888585,4664.281338993609,0.7084037755228155,401.7227288353363,2.360930210545508,6.101017353524177,75.4220127597051
60,8.548239119232912,-0.5825094114055491,0.8623070801319703,5157.664394257769,0.5584951126254898,257.7235285113595,2.3686189887318663,10.15101640704874,89.19765367582531
61,8.76092041895996,-0.4425581635208534,0.7889667139657626,6379.981131950677,0.6423909761605571,342.17350254980903,2.201120863356944,6.843611896102666,114.91319347316869
62,8.512572072477095,-0.4970329634494361,0.7567886821388375,4976.947710014168,0.6083329307288663,248.8911112317092,2.131420549638604,7.125612964289061,65.25957045633307
63,8.347775618352394,-0.4601802009762505,0.7340986867363619,4220.781664164551,0.6311698978267439,326.07617250780226,2.0836031667565793,8.894012666424706,72.02544775347386
64,8.436089706641818,-0.4352995136065587,0.7796671416819105,4610.491316881195,0.6470708315328407,318.75133358436483,2.1807462651432803,6.53422802679157,87.50787112913143
65,8.508486232518335,-0.41929525804210105,0.8237186927627478,4956.654184468538,0.6575100314804609,361.1259579774854,2.2789588473272366,9.264298481304236,84.68257624378593
66,8.455386779223211,-0.5669387003123428,0.7782835605915357,4700.3242713536465,0.5672593341811303,310.1076019923924,2.1777311121832237,10.47878618823219,95.44127289998262
67,8.605397223136855,-0.38009033709638856,0.7420326771755603,5461.05472487165,0.6837996339486564,356.80708613743565,2.100200207679977,6.923767011847827,85.63398635119525
68,8.635080108084784,-0.5202795523220091,0.7479003399877473,5625.584361044901,0.5943543715991045,361.4216051262467,2.112559699541241,12.650177874038544,130.71382622003495
69,8.700394845202805,-0.4555350309706371,0.8049140905764907,6005.282906349673,0.6341086094278727,347.9311937456361,2.2365043537668616,7.972072790099333,106.82101926732048
70,8.62119372599232,-0.5117820540369512,0.6535601199880561,5548.00524040803,0.5994264161776133,267.8244586338932,1.9223725378431034,10.484556250713405,88.52731927329178
71,8.586305611530493,-0.5120496441116876,0.6880784361205892,5357.783334501033,0.5992660370769941,312.09231409660725,1.9898881599374159,9.68817515806052,51.587517123947634
72,8.815106362132724,-0.397414960425989,0.8444118062286358,6735.224099324668,0.6720550914962904,305.55120042285324,2.3266089151483538,8.415174108861079,39.79079217316029
73,8.558329727223079,-0.37290778814933867,0.8296664494845396,5209.971826874394,0.6887287388675214,405.164563553025,2.2925539301747433,7.338210540848635,56.640446067292444
74,8.722080472032319,-0.28917725830822383,0.8590554577529573,6136.933534460377,0.7488794485327773,335.61980733819723,2.360929642421007,5.86889606288325,67.76320253820909
75,8.354582262621124,-0.4806583008838809,0.7352498638042053,4249.609020971484,0.6183761802009696,333.019893415553,2.0860031440750224,7.25988175129186,60.92077516967036
76,8.421634301940147,-0.3249484440039486,0.7040302027157891,4544.324187517821,0.7225646052197264,436.30620590679683,2.0218849153168232,7.9151185677764495,55.16521995220521
77,8.603676747084316,-0.4662169122766121,0.7446347411651659,5451.6671888270075,0.6273711847751025,285.81153290943183,2.1056721791338395,9.389070365768154,72.94869313083329
78,8.500681823404737,-0.3928902859078181,0.8003191856726699,4918.120987379625,0.6751028118152418,404.8855077999122,2.226251402651337,8.947761981708613,113.91290327963945
79,8.050583160502594,-0.4117005800792366,0.7906489691142464,3135.6230097068014,0.6625226188267845,357.171970491058,2.2048268265756295,6.63836301664683,67.95315072608614
80,8.545822850025305,-0.47837489765606983,0.7352604245737453,5145.217132622218,0.6197897956797078,327.70774175033335,2.086025173989813,7.101019510619549,42.61919453633362
81,8.614862559897889,-0.5468118638759696,0.7057722738609028,5512.990855639718,0.5787921401512749,315.6687203282022,2.0254102524890585,6.783857670235036,95.46164354220649
82,8.46515384258561,-0.44163316649240575,0.815118226625919,4746.457562985127,0.6429854608104868,319.35058649356415,2.2594427828562775,10.69575772972489,91.90368014629725
83,8.804551710323057,-0.40852888448155805,0.7533139517471173,6664.509991952282,0.6646272747999803,393.43507344009237,2.124027290107727,7.226979448978928,81.35013343230155
84,8.271380652501986,-0.38848606089320503,0.8570083440387729,3910.3440932730646,0.6780826736808124,309.6341705741494,2.3561014945417513,6.7371189658329085,81.04198127947483
85,8.573821586411691,-0.43584468931807685,0.7955111372732151,5291.312408421251,0.6467181603744669,428.8195082359038,2.215573169460049,8.254826743692824,64.62050929644212
86,8.48972654674454,-0.5359706137363023,0.7430774164802175,4864.5356682454685,0.5851011072745048,339.6140768520477,2.1023955159473275,9.128716219153697,90.92512938488345
87,8.671581608054426,-0.43043715294741164,0.8269136632434463,5834.7202962566325,0.6502247849032058,384.27368466413344,2.2862516975881415,6.890455779046657,70.75222098790617
88,8.535969438608896,-0.4867775238751788,0.8527515882315229,5094.768146866319,0.6146037523967937,358.56474290936757,2.3460934618102143,8.505140333301979,89.9412351832752
89,8.559542381320835,-0.38536532356341296,0.8570992310796592,5216.293552818192,0.6802020969548291,277.24644698956484,2.356315643366147,7.636932851163894,70.54626171613818
90,8.909153298839172,-0.5366497849556745,0.807280041890124,7399.39337025334,0.584703858357307,293.2975662127486,2.2418020787890733,7.326490488812731,79.33629586806924
91,8.477593306660086,-0.5200873713982177,0.769361552331561,4805.869712853835,0.5944686061477968,269.81458183484085,2.1583877961391713,14.262677894902437,54.84761502652556
92,8.772847685340107,-0.44573949667229207,0.7789003173320561,6456.532483077994,0.6403505637885705,336.6252195245399,2.179074656803215,12.13457993874819,83.08743106834672
93,8.263219539225252,-0.48088053273044656,0.8824562225735038,3878.5612004758923,0.6182387725893105,291.29934353487516,2.416828691170849,9.907099367213226,81.18045061314466
94,8.381557536880177,-0.526932884426086,0.794126412542099,4365.803533417629,0.5904130605421404,371.73982827285795,2.2125073336579146,6.817880627930368,68.1384551614757
95,8.748826510397384,-0.4791844131539066,0.8384765530622719,6303.286924664062,0.6192882692587973,340.04223790811295,2.3128408012563013,9.543937191033464,66.9421628240824
96,8.786490439280765,-0.3963216634095569,0.8043890979649122,6545.220969061167,0.6727902491222931,330.471713542363,2.235330513661023,11.984733762960584,80.93735384684949
97,8.456123702246883,-0.5007233852873558,0.7773821237016435,4703.789325110065,0.6060920630133927,366.5830667148902,2.1757689095562247,7.041429140804218,65.76436747690119
98,8.868764289786839,-0.5223280286175063,0.803114500206019,7106.493978009684,0.5931380969379813,423.0718199079513,2.232483181385075,13.169865281685274,119.25127220064216
99,8.696685389713382,-0.47141312364316307,0.8323044577177807,5983.047842193885,0.62411968654579,323.414338790823,2.2986096903784516,8.783915904656714,58.91956381505802
100,8.62707271972512,-0.5154057191640729,0.7371375742518731,5580.71799326076,0.5972582263465069,387.47855539241067,2.0899446330284572,7.925855802108462,79.328681825983
101,8.7355442048413,-0.5399638235202111,0.7465806681405446,6220.1182999772045,0.5827693345357006,357.5977372750514,2.109773652718333,6.179615502020653,77.79710080887597
102,8.71054903618997,-0.41462328967801565,0.8971534173698757,6066.572341612002,0.6605890845652953,386.6280563196562,2.452611603337124,8.38683394556481,96.13394918945744
103,8.488232268821353,-0.48970608747919714,0.8737991090177858,4857.272128215149,0.6128064792155675,384.8806479467234,2.3959962353228983,5.841079299361517,73.00793199907606
104,8.371019407600611,-0.37913916349193766,0.8761142448610851,4320.037698050291,0.68445035553674,326.78594065657154,2.40154971814078,6.590415183003436,108.19771240876815
105,8.180982484747064,-0.3696811566460321,0.7420394226974102,3572.3627291213534,0.6909546018021683,343.4043358255416,2.1002143746741484,6.328781719241976,67.18818056008104
106,8.52863145371226,-0.39574242026516804,0.7794188456142542,5057.519646758502,0.6731800711516784,385.66009422677394,2.180204861638051,9.262165810512125,82.70507552195849
107,8.684715109769959,-0.6138356601499647,0.7881550559049169,5911.856027656116,0.5412707516605514,297.03763315997196,2.199335030706078,6.304817886194779,59.944724582464474
108,8.81016018395972,-0.4107912009386677,0.8168328499633595,6701.992732773777,0.6631253771028637,304.60108121907354,2.263320199385864,6.950981356339678,66.58440838649798
109,8.567750117223673,-0.32344179799400397,0.8953780567498891,5259.283697224695,0.723654074815528,318.464297835082,2.448261196193871,6.844035008302167,104.22015179860841
110,8.65726227726813,-0.43533366387842415,0.8683728406182079,5751.766346238193,0.6470487342653437,347.12623486362503,2.383030127271761,8.125777639475663,106.64145173199228
111,8.721835398340893,-0.5536517219608212,0.7972602726315401,6135.429717785531,0.5748467922433775,327.99362344353335,2.219451898051464,6.950210745018637,69.75935821020147
112,8.68973089072819,-0.3556913444204432,0.7085241274370642,5941.583092447291,0.7006888583876542,315.1262621448703,2.030991560885169,6.499673267692197,32.82676958450165
113,8.354665925331275,-0.4151310480050354,0.796409316794142,4249.964569652139,0.6602537500985075,379.5600214224812,2.217564045856336,9.269917053205376,88.98797063317456
114,8.675611212162599,-0.4465018141253332,0.8079542734453558,5858.279344071657,0.6398625993932481,415.1325278050186,2.243314082154089,7.2184070321531575,68.36430898493667
115,8.69905418469228,-0.457777250927225,0.8301267544472314,5997.237255151104,0.6326883912649414,303.32838069420643,2.2936094470372295,10.5143928526011,77.02526107610757
116,8.358764733514956,-0.45456776868956933,0.7491762019053241,4267.420108224679,0.6347222554983778,282.67991818516924,2.1152567541792835,6.827362109148511,82.07227249269867
117,8.560888781304586,-0.5439469775788837,0.786760306974342,5223.321500525602,0.580452691331859,380.272333057511,2.196269648740065,11.13428492213652,58.98534409500161
118,8.488616405769541,-0.42335200718243954,0.8137717657079822,4859.1383443253335,0.6548480813082143,289.2182710812528,2.2564025786702198,8.059678348805997,67.18221584816028
119,8.814885153114243,-0.5369627702194243,0.7570363688720995,6733.734371789068,0.5845208833017251,353.62564613369693,2.1319485396171083,6.644416792351964,66.35144073112558
120,7.9160680474948,-0.4486678413282668,0.7833684603470428,2740.972456355702,0.6384781395269745,290.75624644910397,2.188832858295428,7.070756866658912,66.04777411347432
121,8.47178196725452,-0.4629393604386576,0.8835475973529904,4778.02216695538,0.6294307997585212,363.7909929920082,2.4194677969155047,10.483370014703357,105.99571906672398
122,9.002260971838203,-0.4787593109506542,0.8492607296945893,8121.425499213195,0.6195515860308122,391.6629402807926,2.3379178596582797,9.309798934976538,77.154947755038
123,8.448689141528195,-0.5251875244896792,0.8703804284618066,4668.948391761063,0.5914444436494957,373.66510593167993,2.3878190750944666,7.066069535657521,81.49217918941306
124,8.456397901974135,-0.5820844574109741,0.689362221270585,4705.0792797045815,0.5587324977898651,290.5455045439444,1.9924443892808539,10.150661209200363,84.18829731161856
125,8.763298067484964,-0.5068068434704489,0.8570714778686265,6395.168532674275,0.6024161198529399,350.30264256708944,2.3562502489482937,7.553108072863249,88.66108654993994
126,8.445275484785423,-0.5741707112215831,0.9094384142463817,4653.037377423549,0.5631717071853776,263.1522860111774,2.482927764920381,8.851280678214646,70.17978677275208
127,8.4648905006286,-0.4663649522867989,0.7446559097102353,4745.207786128196,0.627278315612863,252.6313254251127,2.1057167536220516,7.91739391397111,93.63785855008311
128,8.60142292686346,-0.5321578914423002,0.7254365597568444,5439.393947114994,0.587336193484374,386.91594943779836,2.0656326752548626,8.666437028064635,88.8006445494361
129,8.71041529271933,-0.36317745886704367,0.9126494899495587,6065.761031427077,0.6954630064706095,278.5110185611245,2.490913448394447,8.107805344797274,96.21821790541087
130,8.584194577737748,-0.3980911801687774,0.7481001918822996,5346.484802814749,0.6716007881969209,367.7187288088085,2.1129819407910007,11.976535934758127,71.55083992986279
131,8.497857935899235,-0.44745932784450354,0.7300194852374687,4904.2523579136505,0.6392502154057675,306.0411503422148,2.0751210415064603,10.115674115355745,58.38468493569609
132,8.131862003480654,-0.5279888427136614,0.8705221912260777,3401.126582383819,0.5897899380313588,304.3927936711366,2.388157602921884,9.952432891643522,100.69056212926404
133,9.034165820492097,-0.5085942205454687,0.8583065876597111,8384.716140983572,0.6013403367920845,384.99121557698015,2.3591622746665633,5.873320836117908,83.69459766466649
134,8.740259125243915,-0.524160987603228,0.9244409683461376,6249.514909535167,0.5920518949194129,360.2840808783796,2.5204588501628984,8.598202383317782,86.31287929398451
135,8.541737932010916,-0.5908959073798795,0.829897038959394,5124.242212051262,0.5538308812282303,354.0273211111489,2.2930826299355354,8.18152970348572,67.51209074309769
136,8.310981840436193,-0.47743110119868803,0.8587151978703566,4068.305450200134,0.6203750272194775,374.6492809217317,2.3601264494329737,8.74531502770158,130.42240642309116
137,8.333897799461717,-0.4977153859345923,0.7818005305394692,4162.610995262533,0.6079179322767189,373.73507353126234,2.1854036111250776,9.611416482039017,81.44989371734552
138,8.30211009180623,-0.45032271737509544,0.7449536964620664,4032.3720984145984,0.637422411138195,380.51368730682844,2.1063439015479264,9.884625991494667,75.07433965148766
139,8.690622072140872,-0.4804505173351327,0.8124655546782703,5946.880480977679,0.6185046819479653,330.61329747411344,2.253457164819306,7.732193756683233,119.77986461229699
140,8.434714695761706,-0.4178764357831123,0.7739377471064116,4604.156197584927,0.6584435834641933,279.0961174667796,2.1682876336097205,6.702395897062277,79.70290596841917
141,8.652313242612838,-0.40610100821061845,0.8266737610881171,5723.3709780492845,0.666242868026111,411.93685141038696,2.2857032866633764,8.028485176118663,93.89927297486015
142,8.740869546652371,-0.4105217688034546,0.6506783014873307,6253.330911794662,0.6633040684606465,353.81458251685,1.916840583970285,6.72565586836154,50.90454546169537
143,8.897696981739278,-0.4903569797070354,0.6846326195540232,7315.107299292113,0.612407738023926,346.9293358416162,1.983043170412359,9.051600646139041,52.9492776146376
144,8.358158658652892,-0.46804130977678327,0.7635211095955562,4264.834515781654,0.6262276537986267,349.1400000217057,2.145818596388158,6.2678030005085015,52.64514874551239
145,8.696994617818223,-0.5149828836331282,0.7907549475175382,5984.898254824352,0.5975108217451465,308.6777670146399,2.2050605029843524,10.53451228107327,71.71440361738144
146,8.216827393316922,-0.533172151541262,0.7931963721885911,3702.7364017120317,0.586740783819822,260.32719510481445,2.2104505691404337,7.318210586044393,89.11796097020394
147,8.268782677870373,-0.5617036009620956,0.7655875214809029,3900.1983034766795,0.5702367799651156,341.01734594236433,2.1502573259818574,5.403858077068722,86.52205282050673
148,8.644986192839639,-0.4841030269121325,0.8401817510683887,5681.5888109566895,0.6162497083370198,336.78521463553733,2.3167880172150173,7.511986519910043,79.21896847049985
149,8.806585428366432,-0.40688530332225226,0.7982592789459495,6678.077517757902,0.665720541857262,365.13192159404855,2.221670252402652,8.54933983694744,70.55570762981414
150,8.467009268982437,-0.42735921094900026,0.7832160921562994,4755.272440788548,0.6522292222655803,323.64590278687723,2.188499375199723,8.85927539636634,61.33368400808963
151,8.515300225244856,-0.5065765261193311,0.7770004535445745,4990.544121795492,0.6025548827170693,346.98927282021623,2.1749386419490313,8.522434044319107,60.08719470802919
152,8.985618850982263,-0.4225230876205023,0.7884786892076078,7987.386197278792,0.6553911227306427,272.39995462030765,2.2000469239557576,9.483486348012208,90.08612328525258
153,8.517025079040526,-0.35493443622341836,0.9152172556222354,4999.159508771909,0.701219416294616,341.60682777687373,2.497317749293993,7.146397544229171,102.98123422610674
154,8.369566506948834,-0.45224673848202956,0.7702206857992957,4313.765669883308,0.636197176032205,305.6211721348798,2.1602429361235003,10.336045338330583,88.35633789212793
155,8.574047561350714,-0.48908614445446946,0.8340334848965126,5292.508247529839,0.6131865021019628,377.83633848292374,2.302587486874559,10.792811939370802,83.77028710086483
156,8.562633800223608,-0.5258405768457275,0.7982724947862646,5232.444252736789,0.5910583255534875,328.9963843752474,2.2216996138359586,10.480197604033375,85.434626053589
157,8.507215166553747,-0.5224859066991276,0.8065703084452123,4950.3579523472945,0.5930444608248396,373.0124541037098,2.240211561365354,7.393231109868463,76.44082464072216
158,8.832268107666094,-0.630701307755803,0.7828678981955444,6851.809847456262,0.5322184211885586,360.5594545915448,2.1877374855845413,5.104429755622832,94.79364690704944
159,8.699762936033242,-0.4052321050992244,0.8509454545188981,6001.489311745174,0.6668220201041664,478.33260102281673,2.3418599276311305,8.695892676275587,79.79957405686748
160,8.737867607746646,-0.5182054306170181,0.8300894157907482,6234.586942641444,0.5955884142366019,308.4561565534801,2.2935238083408067,10.75866640307988,74.99463109841386
161,8.578490261672233,-0.4613563854686944,0.8226592166199411,5316.073583725904,0.6304279619930672,351.15250700637887,2.276545623400379,7.322102851067845,68.54622409780617
162,9.020929197780683,-0.41381850458886094,0.7259054266108089,8274.462122087481,0.6611209307928632,460.37189467554055,2.0666014090345883,10.632654963234604,57.68374449796741
163,8.28115798597821,-0.43409350717910733,0.8622610761436048,3948.764349238307,0.6478516738704831,360.53710229126295,2.3685100253178613,10.937103214740516,66.86205231148617
164,8.586636746986485,-0.4492081287872864,0.741580079423135,5359.5577803033575,0.6381332709677979,345.0071072235252,2.0992498768613563,7.455066028263337,63.996752758413
165,8.75382835489705,-0.3176162926484356,0.8513180031396654,6334.893966555764,0.7278820285233442,334.249948181569,2.3427325468536506,8.492402961918266,66.94515446758112
166,8.471574778196977,-0.4005132281428749,0.782018616259872,4777.032315592418,0.6699761071903776,351.47808534185816,2.1858802684201666,9.640050631884336,80.1494624553417
167,8.827692080075552,-0.4002335382510896,0.827082246097779,6820.527405795145,0.670163518942661,345.22525678316964,2.2866371529147105,8.22607036841119,75.03115374752382
168,8.353253317133,-0.5567830294316213,0.7743501056777932,4243.965273183968,0.5730495854602541,301.22829988817057,2.1691819299733734,8.694232945773583,79.47536626071795
169,8.956306172359369,-0.512233866521667,0.8718577543509156,7756.652741377053,0.5991556490117148,326.39068512302896,2.3913492690139955,9.568143436073523,123.41970537905392
170,8.321970010022927,-0.46266066254243543,0.8019726299189498,4113.255185808574,0.6296062452452398,307.4450069188005,2.2299354300514707,8.510209058894345,71.39224101319176
171,8.141820569623155,-0.5525144130499657,0.7479245950018149,3435.1661376782217,0.5755009425375415,248.1618990293372,2.1126109403278925,9.784260098177779,78.82900175800324
172,8.66494645104905,-0.5226040346856881,0.7852123389364405,5796.134165091523,0.5929744098143155,347.79699552185565,2.192872523520183,8.125287879173822,60.31118375422283
173,8.950657343117701,-0.3725557990068317,0.7157369515801298,7712.960256430288,0.6889712065762323,359.3613757259057,2.045693704096985,6.625865903219173,55.05572570887775
174,8.571906998712583,-0.39428081863748543,0.7534830488412552,5281.191418624897,0.6741647116401787,331.2732331892046,2.1243864873191,9.928250624095032,59.188544020280936
175,8.574963882143527,-0.3791689223967827,0.8665891175794549,5297.360105472857,0.6844299873468076,350.81108029805915,2.3787832502838797,9.291783444601094,78.2518361560732
176,8.452398344259075,-0.45716566086634225,0.7600428701350959,4686.298625761483,0.6330754555469439,279.17543817947274,2.1383678906522054,8.438883954529633,50.57828350883834
